LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF MALACCA TENGAH RURAL DISTRICT COUNCIL,TANJONG KLING WARD,ALLIANCE - MCA,CHUA CHING CHENG,,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,PMIP,MD. ZIN BIN YASIN,MALE,,388,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,ALLIANCE - UMNO,OMAR BIN HAJI GENDUT,MALE,,930,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,REJECTED BALLOT PAPERS,,,,27,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,TOTAL BALLOTS ISSUED,,,,1345,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,TOTAL ELECTORATE,,,,1632,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,TURNOUT (%),,,,82.4,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,ALLIANCE - UMNO,AMBONG BIN SAMIDIN,MALE,,882,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,PMIP,BAHAROM BIN TALIP,MALE,,247,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,REJECTED BALLOT PAPERS,,,,21,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,TOTAL BALLOTS ISSUED,,,,1150,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,TOTAL ELECTORATE,,,,1348,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,TURNOUT (%),,,,85.3,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,PMIP,BUJANG BIN AMAN,MALE,,216,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,ALLIANCE - UMNO,ABDULLAH BIN SAMAD,MALE,,1513,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,REJECTED BALLOT PAPERS,,,,40,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,TOTAL BALLOTS ISSUED,,,,1769,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,TOTAL ELECTORATE,,,,2068,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,TURNOUT (%),,,,85.5,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,PMIP,MOHD. SHAH BIN MOHD. SOM,MALE,,486,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,ALLIANCE - UMNO,ABDUL MANAP BIN RAHMAT,MALE,,885,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,REJECTED BALLOT PAPERS,,,,27,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,TOTAL BALLOTS ISSUED,,,,1398,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,TOTAL ELECTORATE,,,,1734,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,TURNOUT (%),,,,80.6,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,ALLIANCE - UMNO,ABDUL GHANI BIN LONG,MALE,,1198,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,PMIP,ABU SAMAH BIN MUID,MALE,,395,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,REJECTED BALLOT PAPERS,,,,13,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,TOTAL BALLOTS ISSUED,,,,1606,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,TOTAL ELECTORATE,,,,1947,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,TURNOUT (%),,,,82.5,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,ALLIANCE - MCA,CHIN FUN LUAN,,,1140,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,PMIP,KATON BIN AHMAD,MALE,,324,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,REJECTED BALLOT PAPERS,,,,51,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,TOTAL BALLOTS ISSUED,,,,1515,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,TOTAL ELECTORATE,,,,2079,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,TURNOUT (%),,,,73,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,ALLIANCE - UMNO,ABDUL LATIF BIN HAJI BACHEK,MALE,,860,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,PMIP,HITAM BIN HAJI YASSIN,MALE,,494,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,REJECTED BALLOT PAPERS,,,,41,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,TOTAL BALLOTS ISSUED,,,,1395,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,TOTAL ELECTORATE,,,,1799,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,TURNOUT (%),,,,81.3,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,ALLIANCE - UMNO,HAJI HAMZAH BIN AHMAD,MALE,,666,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,PMIP,SUDIN BIN TAAT,MALE,,313,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,SF,AB. RAHIM BIN HAJI BASIR,MALE,,485,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,REJECTED BALLOT PAPERS,,,,29,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,TOTAL BALLOTS ISSUED,,,,1493,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,TOTAL ELECTORATE,,,,1811,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,TURNOUT (%),,,,82,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,ALLIANCE - UMNO,ALI BIN DOLMAT,MALE,,708,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,SF,ABDUL MANAF BIN SUDIN,MALE,,387,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,TOTAL BALLOTS ISSUED,,,,1105,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,TOTAL ELECTORATE,,,,1377,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,TURNOUT (%),,,,80,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,AYER PA'ABAS WARD,ALLIANCE - UMNO,ABD. GHANI BIN MOHD. RASHID,MALE,,969,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,AYER PA'ABAS WARD,PMIP,HAJI MOHD. ALI BIN HASHIM,MALE,,263,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,AYER PA'ABAS WARD,REJECTED BALLOT PAPERS,,,,40,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,AYER PA'ABAS WARD,TOTAL BALLOTS ISSUED,,,,1272,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,AYER PA'ABAS WARD,TOTAL ELECTORATE,,,,1599,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,AYER PA'ABAS WARD,TURNOUT (%),,,,81.6,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,SF,HARON HASSAN,MALE,,363,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,ALLIANCE - MCA,LEE PENG SWEE,,,738,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,REJECTED BALLOT PAPERS,,,,15,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,TOTAL BALLOTS ISSUED,,,,1116,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,TOTAL ELECTORATE,,,,1491,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,TURNOUT (%),,,,74.8,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,ALLIANCE - UMNO,ISMAIL BIN CHE NGAH,MALE,,1158,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,PMIP,HUSSIN BIN JONED,MALE,,331,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,REJECTED BALLOT PAPERS,,,,38,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,TOTAL BALLOTS ISSUED,,,,1527,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,TOTAL ELECTORATE,,,,1809,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,TURNOUT (%),,,,84.4,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,DURIAN TUNGGAL WARD,SF,MD. YAMIN BIN SULAIMAN,MALE,,383,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,DURIAN TUNGGAL WARD,ALLIANCE - UMNO,IBRAHIM BIN ALI,MALE,,913,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,DURIAN TUNGGAL WARD,REJECTED BALLOT PAPERS,,,,28,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,DURIAN TUNGGAL WARD,TOTAL BALLOTS ISSUED,,,,1324,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,DURIAN TUNGGAL WARD,TOTAL ELECTORATE,,,,1638,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,DURIAN TUNGGAL WARD,TURNOUT (%),,,,80.8,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BARU WARD,ALLIANCE - MCA,TAI MIAU CHONG,,,1019,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BARU WARD,SF,TAI NYONG FOO,,,612,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BARU WARD,REJECTED BALLOT PAPERS,,,,17,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BARU WARD,TOTAL BALLOTS ISSUED,,,,1648,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BARU WARD,TOTAL ELECTORATE,,,,1860,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BARU WARD,TURNOUT (%),,,,88.6,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,SF,HAJI SUDIN BIN BUDUT,,,332,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,ALLIANCE - MCA,TAY JOO SWEE,,,637,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,REJECTED BALLOT PAPERS,,,,25,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,TOTAL BALLOTS ISSUED,,,,994,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,TOTAL ELECTORATE,,,,1230,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,TURNOUT (%),,,,80.8,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TANJONG RIMAU WARD,ALLIANCE - UMNO,HAJI ABDUL MANAP BIN ENDUT,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI PETAI WARD,ALLIANCE - UMNO,ABDUL HAMID BIN HAJI HUSSEIN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,BRISU WARD,ALLIANCE - UMNO,KECHUT BIN KASSIM,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PULAU SEBANG WARD,ALLIANCE - MCA,NG KIM FONG,,,,WON,Y
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,ALLIANCE - MCA,LAI SEE LIONG,,,990,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,SF,LAI TEE YEN,,,654,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,REJECTED BALLOT PAPERS,,,,20,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,TOTAL BALLOTS ISSUED,,,,1664,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,TOTAL ELECTORATE,,,,1835,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,TURNOUT (%),,,,90.7,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,SF,MD. ZIN BIN SULAIMAN,MALE,,233,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,ALLIANCE - UMNO,MD. CHIN BIN SEMBENG,MALE,,876,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,REJECTED BALLOT PAPERS,,,,20,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,TOTAL BALLOTS ISSUED,,,,1129,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,TOTAL ELECTORATE,,,,1288,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,TURNOUT (%),,,,87.7,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,SF,AH POH,,,617,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,ALLIANCE - MCA,MOH YIM SIM,,,1042,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,REJECTED BALLOT PAPERS,,,,25,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,TOTAL BALLOTS ISSUED,,,,1684,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,TOTAL ELECTORATE,,,,2104,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,TURNOUT (%),,,,80,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,ALLIANCE - UMNO,HASHIM BIN AB. WAHAB,MALE,,1266,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,SF,JANATAN BIN AHMAD,MALE,,383,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,REJECTED BALLOT PAPERS,,,,30,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,TOTAL BALLOTS ISSUED,,,,1679,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,TOTAL ELECTORATE,,,,2281,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,TURNOUT (%),,,,73.1,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,ALLIANCE - MIC,N.M.A. MOHAMED IBRAHIM,MALE,,930,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,SF,BALAN,MALE,,445,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,REJECTED BALLOT PAPERS,,,,29,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,TOTAL BALLOTS ISSUED,,,,1404,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,TOTAL ELECTORATE,,,,1708,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,TURNOUT (%),,,,82.2,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,ALLIANCE - MCA,GAN KOK ENG,,,980,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,SF,MINHAD BIN MALUDIN,MALE,,160,LOST DEPOSIT,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,REJECTED BALLOT PAPERS,,,,19,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,TOTAL BALLOTS ISSUED,,,,1159,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,TOTAL ELECTORATE,,,,1616,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,TURNOUT (%),,,,71.7,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,SF,HONG WEE JU,,,416,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,ALLIANCE - UMNO,HAJI JANTAN BIN MD. DERUS,MALE,,663,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,REJECTED BALLOT PAPERS,,,,24,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,1103,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,TOTAL ELECTORATE,,,,1310,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,TURNOUT (%),,,,84.2,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,ALLIANCE - UMNO,JEDI BIN LONG,MALE,,902,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,PMIP,SAMAT BIN SAAD,MALE,,608,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,REJECTED BALLOT PAPERS,,,,18,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,TOTAL BALLOTS ISSUED,,,,1528,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,TOTAL ELECTORATE,,,,1875,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,TURNOUT (%),,,,81,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,PMIP,CHOMBOK BIN SUBOH,MALE,,520,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,ALLIANCE - UMNO,MD. JANI BIN DOL,MALE,,933,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,REJECTED BALLOT PAPERS,,,,27,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,TOTAL BALLOTS ISSUED,,,,1480,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,TOTAL ELECTORATE,,,,1852,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,TURNOUT (%),,,,80,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU TIMOR WARD,SF,FAM SANG KONG,,,237,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU TIMOR WARD,ALLIANCE - UMNO,ABDUL MAJID BIN HAJI BABA,MALE,,849,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU TIMOR WARD,REJECTED BALLOT PAPERS,,,,52,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU TIMOR WARD,TOTAL BALLOTS ISSUED,,,,1138,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU TIMOR WARD,TOTAL ELECTORATE,,,,1629,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU TIMOR WARD,TURNOUT (%),,,,69.9,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,INDEPENDENT,KHAMIS BIN KELING,MALE,,362,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,ALLIANCE - UMNO,AHMAD BIN KASIM,MALE,,942,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,REJECTED BALLOT PAPERS,,,,23,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,TOTAL BALLOTS ISSUED,,,,1327,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,TOTAL ELECTORATE,,,,1692,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,TURNOUT (%),,,,78.4,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,PMIP,ALI BIN HAJI OMAR,MALE,,347,LOST,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,ALLIANCE - UMNO,MAHADI BIN MUHAMAT,MALE,,1147,WON,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,REJECTED BALLOT PAPERS,,,,39,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,TOTAL BALLOTS ISSUED,,,,1533,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,TOTAL ELECTORATE,,,,1985,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,TURNOUT (%),,,,77.3,,
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,AYER PANAS WARD,ALLIANCE - UMNO,HASHIM BIN HAJI YUSUF,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,CHIN CHIN WARD,ALLIANCE - UMNO,ABDUL JALIL BIN TAPAH,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU BARAT WARD,ALLIANCE - UMNO,MOHAMED RASAD BIN ABDUL HAMID,MALE,,,WON,Y
