LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,PANTAI WARD,TOTAL BALLOTS ISSUED,,,,1069,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,PANTAI WARD,TOTAL ELECTORATE,,,,1292,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,PANTAI WARD,TURNOUT (%),,,,82.7,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,KAMPONG PANTAI TIMOR WARD,UDP,CH'NG HOCK SENG,,,305,LOST,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,KAMPONG PANTAI TIMOR WARD,ALLIANCE - UMNO,R. MOHAMED BIN C. ALHAJ,MALE,,320,LOST,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,KAMPONG PANTAI TIMOR WARD,INDEPENDENT,UNGKU TAHIR BIN ABU BAKAR,MALE,,567,WON,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,KAMPONG PANTAI TIMOR WARD,REJECTED BALLOT PAPERS,,,,18,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,KAMPONG PANTAI TIMOR WARD,TOTAL BALLOTS ISSUED,,,,1210,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,KAMPONG PANTAI TIMOR WARD,TOTAL ELECTORATE,,,,1211,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,KAMPONG PANTAI TIMOR WARD,TURNOUT (%),,,,84.8,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,BUKIT BENDERA WARD,UDP,ISMAIL BIN IDRIS (TOY),MALE,,330,LOST,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,BUKIT BENDERA WARD,ALLIANCE - UMNO,REDZUAN @ YASSIN BIN HJ. SALIM,MALE,,381,WON,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,BUKIT BENDERA WARD,REJECTED BALLOT PAPERS,,,,25,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,BUKIT BENDERA WARD,TOTAL BALLOTS ISSUED,,,,736,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,BUKIT BENDERA WARD,TOTAL ELECTORATE,,,,1005,,
LOCAL AUTHORITY AREA OF BANDAR PENGGARAM,BUKIT BENDERA WARD,TURNOUT (%),,,,73.6,,
LOCAL AUTHORITY AREA OF KLUANG,DORSET WARD,ALLIANCE - UMNO,ABD. RAHMAN BIN MARKOM,MALE,,439,WON,
LOCAL AUTHORITY AREA OF KLUANG,DORSET WARD,INDEPENDENT,ZAINAB BTI. TALIB,FEMALE,,227,LOST,
LOCAL AUTHORITY AREA OF KLUANG,DORSET WARD,REJECTED BALLOT PAPERS,,,,21,,
LOCAL AUTHORITY AREA OF KLUANG,DORSET WARD,TOTAL BALLOTS ISSUED,,,,687,,
LOCAL AUTHORITY AREA OF KLUANG,DORSET WARD,TOTAL ELECTORATE,,,,1138,,
LOCAL AUTHORITY AREA OF KLUANG,DORSET WARD,TURNOUT (%),,,,60.4,,
LOCAL AUTHORITY AREA OF KLUANG,MENGKIBOL WARD,SF,MOHD. AMIN BIN HAJI ABDULLAH,MALE,,246,LOST,
LOCAL AUTHORITY AREA OF KLUANG,MENGKIBOL WARD,ALLIANCE - UMNO,MD. AZIZ BIN HAJI AWAB,MALE,,492,WON,
LOCAL AUTHORITY AREA OF KLUANG,MENGKIBOL WARD,REJECTED BALLOT PAPERS,,,,18,,
LOCAL AUTHORITY AREA OF KLUANG,MENGKIBOL WARD,TOTAL BALLOTS ISSUED,,,,756,,
LOCAL AUTHORITY AREA OF KLUANG,MENGKIBOL WARD,TOTAL ELECTORATE,,,,1002,,
LOCAL AUTHORITY AREA OF KLUANG,MENGKIBOL WARD,TURNOUT (%),,,,74.4,,
LOCAL AUTHORITY AREA OF KLUANG,SULTANAH WARD,INDEPENDENT,LEE KAW,,,434,LOST,
LOCAL AUTHORITY AREA OF KLUANG,SULTANAH WARD,ALLIANCE - MCA,SIEW TENG YHOI,,,485,WON,
LOCAL AUTHORITY AREA OF KLUANG,SULTANAH WARD,REJECTED BALLOT PAPERS,,,,12,,
LOCAL AUTHORITY AREA OF KLUANG,SULTANAH WARD,TOTAL BALLOTS ISSUED,,,,931,,
LOCAL AUTHORITY AREA OF KLUANG,SULTANAH WARD,TOTAL ELECTORATE,,,,1251,,
LOCAL AUTHORITY AREA OF KLUANG,SULTANAH WARD,TURNOUT (%),,,,74.4,,
LOCAL AUTHORITY AREA OF KLUANG,HAJI MANAN WARD,ALLIANCE - MCA,TONG TEOW KEE,,,426,LOST,
LOCAL AUTHORITY AREA OF KLUANG,HAJI MANAN WARD,INDEPENDENT,TAN KHIM SECK,,,492,WON,
LOCAL AUTHORITY AREA OF KLUANG,HAJI MANAN WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF KLUANG,HAJI MANAN WARD,TOTAL BALLOTS ISSUED,,,,928,,
LOCAL AUTHORITY AREA OF KLUANG,HAJI MANAN WARD,TOTAL ELECTORATE,,,,1153,,
LOCAL AUTHORITY AREA OF KLUANG,HAJI MANAN WARD,TURNOUT (%),,,,80.5,,
LOCAL AUTHORITY AREA OF KLUANG,PEKAN WARD,ALLIANCE - MCA,LEE BONG HEONG,,,281,LOST,
LOCAL AUTHORITY AREA OF KLUANG,PEKAN WARD,SF,LEE AH LENG,,,372,WON,
LOCAL AUTHORITY AREA OF KLUANG,PEKAN WARD,REJECTED BALLOT PAPERS,,,,7,,
LOCAL AUTHORITY AREA OF KLUANG,PEKAN WARD,TOTAL BALLOTS ISSUED,,,,660,,
LOCAL AUTHORITY AREA OF KLUANG,PEKAN WARD,TOTAL ELECTORATE,,,,851,,
LOCAL AUTHORITY AREA OF KLUANG,PEKAN WARD,TURNOUT (%),,,,77.55,,
LOCAL AUTHORITY AREA OF KLUANG,MESJID LAMA WARD,ALLIANCE - UMNO,ZAKARIA BIN DIKON,MALE,,313,WON,
LOCAL AUTHORITY AREA OF KLUANG,MESJID LAMA WARD,SF,ZAHARUDIN BIN IDRIS,MALE,,285,LOST,
LOCAL AUTHORITY AREA OF KLUANG,MESJID LAMA WARD,REJECTED BALLOT PAPERS,,,,12,,
LOCAL AUTHORITY AREA OF KLUANG,MESJID LAMA WARD,TOTAL BALLOTS ISSUED,,,,610,,
LOCAL AUTHORITY AREA OF KLUANG,MESJID LAMA WARD,TOTAL ELECTORATE,,,,773,,
LOCAL AUTHORITY AREA OF KLUANG,MESJID LAMA WARD,TURNOUT (%),,,,78.91,,
LOCAL AUTHORITY AREA OF KLUANG,KAMPONG BAHRU WARD,ALLIANCE - UMNO,ABD. LATIF BIN DURIN,MALE,,296,LOST,
LOCAL AUTHORITY AREA OF KLUANG,KAMPONG BAHRU WARD,SF,MANSOR BIN HAJI SALLEH,MALE,,372,WON,
LOCAL AUTHORITY AREA OF KLUANG,KAMPONG BAHRU WARD,REJECTED BALLOT PAPERS,,,,12,,
LOCAL AUTHORITY AREA OF KLUANG,KAMPONG BAHRU WARD,TOTAL BALLOTS ISSUED,,,,680,,
LOCAL AUTHORITY AREA OF KLUANG,KAMPONG BAHRU WARD,TOTAL ELECTORATE,,,,910,,
LOCAL AUTHORITY AREA OF KLUANG,KAMPONG BAHRU WARD,TURNOUT (%),,,,74.7,,
LOCAL AUTHORITY AREA OF KLUANG,LAMBAK WARD,SF,WEE LEE JIN,,,513,WON,
LOCAL AUTHORITY AREA OF KLUANG,LAMBAK WARD,ALLIANCE - MCA,TAN NGAH CHIN,,,351,LOST,
LOCAL AUTHORITY AREA OF KLUANG,LAMBAK WARD,REJECTED BALLOT PAPERS,,,,12,,
LOCAL AUTHORITY AREA OF KLUANG,LAMBAK WARD,TOTAL BALLOTS ISSUED,,,,876,,
LOCAL AUTHORITY AREA OF KLUANG,LAMBAK WARD,TOTAL ELECTORATE,,,,1020,,
LOCAL AUTHORITY AREA OF KLUANG,LAMBAK WARD,TURNOUT (%),,,,86,,
LOCAL AUTHORITY AREA OF KLUANG,BAKAR SAMPAH WARD,ALLIANCE - MCA,LEE HIE SIONG,,,281,LOST,
LOCAL AUTHORITY AREA OF KLUANG,BAKAR SAMPAH WARD,SF,LOW DIAN HOE,,,513,WON,
LOCAL AUTHORITY AREA OF KLUANG,BAKAR SAMPAH WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF KLUANG,BAKAR SAMPAH WARD,TOTAL BALLOTS ISSUED,,,,804,,
LOCAL AUTHORITY AREA OF KLUANG,BAKAR SAMPAH WARD,TOTAL ELECTORATE,,,,1091,,
LOCAL AUTHORITY AREA OF KLUANG,BAKAR SAMPAH WARD,TURNOUT (%),,,,73.69,,
LOCAL AUTHORITY AREA OF KLUANG,JALAN MERSING WARD,SF,NG KASIK,,,602,WON,
LOCAL AUTHORITY AREA OF KLUANG,JALAN MERSING WARD,ALLIANCE - MCA,LOH FOOK YEN,,,507,LOST,
LOCAL AUTHORITY AREA OF KLUANG,JALAN MERSING WARD,REJECTED BALLOT PAPERS,,,,15,,
LOCAL AUTHORITY AREA OF KLUANG,JALAN MERSING WARD,TOTAL BALLOTS ISSUED,,,,1124,,
LOCAL AUTHORITY AREA OF KLUANG,JALAN MERSING WARD,TOTAL ELECTORATE,,,,1440,,
LOCAL AUTHORITY AREA OF KLUANG,JALAN MERSING WARD,TURNOUT (%),,,,78.1,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH WARD,ALLIANCE - MCA,KONG ENG TOW,,,172,LOST,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH WARD,SF,NG WEI SIONG,,,567,WON,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH WARD,REJECTED BALLOT PAPERS,,,,15,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH WARD,TOTAL BALLOTS ISSUED,,,,754,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH WARD,TOTAL ELECTORATE,,,,937,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH WARD,TURNOUT (%),,,,80.46,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH TIMOR WARD,SF,CHIU CHAU CHONG,,,545,WON,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH TIMOR WARD,ALLIANCE - MCA,LIU HAN SIONG,,,291,LOST,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH TIMOR WARD,REJECTED BALLOT PAPERS,,,,16,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH TIMOR WARD,TOTAL BALLOTS ISSUED,,,,852,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH TIMOR WARD,TOTAL ELECTORATE,,,,1004,,
LOCAL AUTHORITY AREA OF KLUANG,YAP TAU SAH TIMOR WARD,TURNOUT (%),,,,86.8,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN BULOH KASAP WARD,UDP,AMRIN BIN HJ. YACOB,MALE,,64,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN BULOH KASAP WARD,ALLIANCE - UMNO,MD. YUSOF BIN A. RAHMAN,MALE,,128,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN BULOH KASAP WARD,REJECTED BALLOT PAPERS,,,,11,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN BULOH KASAP WARD,TOTAL BALLOTS ISSUED,,,,203,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN BULOH KASAP WARD,TOTAL ELECTORATE,,,,265,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN BULOH KASAP WARD,TURNOUT (%),,,,76.6,,
LOCAL AUTHORITY AREA OF SEGAMAT,SUNGEI KAPEH WARD,UDP,TAN FONG GUAN,,,195,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,SUNGEI KAPEH WARD,ALLIANCE - UMNO,HJ. OTHMAN BIN SETOT,MALE,,286,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,SUNGEI KAPEH WARD,REJECTED BALLOT PAPERS,,,,17,,
LOCAL AUTHORITY AREA OF SEGAMAT,SUNGEI KAPEH WARD,TOTAL BALLOTS ISSUED,,,,498,,
LOCAL AUTHORITY AREA OF SEGAMAT,SUNGEI KAPEH WARD,TOTAL ELECTORATE,,,,626,,
LOCAL AUTHORITY AREA OF SEGAMAT,SUNGEI KAPEH WARD,TURNOUT (%),,,,79.21,,
LOCAL AUTHORITY AREA OF SEGAMAT,PASAR WARD,ALLIANCE - MCA,CHIN KON BUNG,,,317,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,PASAR WARD,UDP,YEO KIM YONG,,,242,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,PASAR WARD,REJECTED BALLOT PAPERS,,,,9,,
LOCAL AUTHORITY AREA OF SEGAMAT,PASAR WARD,TOTAL BALLOTS ISSUED,,,,568,,
LOCAL AUTHORITY AREA OF SEGAMAT,PASAR WARD,TOTAL ELECTORATE,,,,685,,
LOCAL AUTHORITY AREA OF SEGAMAT,PASAR WARD,TURNOUT (%),,,,82.6,,
LOCAL AUTHORITY AREA OF SEGAMAT,BANDAR WARD,SF,TEY GEOK KOO,,,201,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,BANDAR WARD,ALLIANCE - MCA,TAN SIEW FUN,,,221,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,BANDAR WARD,REJECTED BALLOT PAPERS,,,,5,,
LOCAL AUTHORITY AREA OF SEGAMAT,BANDAR WARD,TOTAL BALLOTS ISSUED,,,,427,,
LOCAL AUTHORITY AREA OF SEGAMAT,BANDAR WARD,TOTAL ELECTORATE,,,,497,,
LOCAL AUTHORITY AREA OF SEGAMAT,BANDAR WARD,TURNOUT (%),,,,80.6,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN GEMEREH WARD,ALLIANCE - UMNO,AHMAD BIN HJ. HUSSEIN,MALE,,269,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN GEMEREH WARD,SF,TAN BOON CHIONG,,,239,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN GEMEREH WARD,REJECTED BALLOT PAPERS,,,,12,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN GEMEREH WARD,TOTAL BALLOTS ISSUED,,,,520,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN GEMEREH WARD,TOTAL ELECTORATE,,,,752,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN GEMEREH WARD,TURNOUT (%),,,,69.02,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG WARD,ALLIANCE - MCA,CHAN CHEE KEONG,,,386,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG WARD,UDP,PANG GOEI YENG,,,334,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG WARD,REJECTED BALLOT PAPERS,,,,24,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG WARD,TOTAL BALLOTS ISSUED,,,,744,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG WARD,TOTAL ELECTORATE,,,,859,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG WARD,TURNOUT (%),,,,80.9,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG KAMPONG WARD,ALLIANCE - MCA,LOW LEE KEE,,,345,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG KAMPONG WARD,SF,LAI HEE SANG,,,347,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG KAMPONG WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG KAMPONG WARD,TOTAL BALLOTS ISSUED,,,,696,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG KAMPONG WARD,TOTAL ELECTORATE,,,,752,,
LOCAL AUTHORITY AREA OF SEGAMAT,GENUANG KAMPONG WARD,TURNOUT (%),,,,92.05,,
LOCAL AUTHORITY AREA OF SEGAMAT,KAMPONG ABDULLAH UTARA WARD,ALLIANCE - MCA,LOW TAI LIAN,,,197,LOST,
LOCAL AUTHORITY AREA OF SEGAMAT,KAMPONG ABDULLAH UTARA WARD,UDP,PANG TIN PIANG,,,480,WON,
LOCAL AUTHORITY AREA OF SEGAMAT,KAMPONG ABDULLAH UTARA WARD,REJECTED BALLOT PAPERS,,,,12,,
LOCAL AUTHORITY AREA OF SEGAMAT,KAMPONG ABDULLAH UTARA WARD,TOTAL BALLOTS ISSUED,,,,689,,
LOCAL AUTHORITY AREA OF SEGAMAT,KAMPONG ABDULLAH UTARA WARD,TOTAL ELECTORATE,,,,778,,
LOCAL AUTHORITY AREA OF SEGAMAT,KAMPONG ABDULLAH UTARA WARD,TURNOUT (%),,,,80.9,,
LOCAL AUTHORITY AREA OF SEGAMAT,JALAN KOLAM AYER WARD,ALLIANCE - UMNO,HASSAN BIN MOHAMED,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI UTARA WARD,SF,LEE BING HEYOK,,,114,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI UTARA WARD,ALLIANCE - UMNO,OMAR BIN AWANG,MALE,,214,WON,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI UTARA WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI UTARA WARD,TOTAL BALLOTS ISSUED,,,,331,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI UTARA WARD,TOTAL ELECTORATE,,,,379,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI UTARA WARD,TURNOUT (%),,,,87.3,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR BAHRU WARD,ALLIANCE - UMNO,MOHD. ARIFF ALIAS BUANG BIN GHAZALI,MALE,,118,WON,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR BAHRU WARD,SF,TER KIM SENG,,,49,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR BAHRU WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR BAHRU WARD,TOTAL BALLOTS ISSUED,,,,170,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR BAHRU WARD,TOTAL ELECTORATE,,,,189,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR BAHRU WARD,TURNOUT (%),,,,89.9,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TEO KANG SUI WARD,SF,LOH KIAT LONG,,,71,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TEO KANG SUI WARD,ALLIANCE - MCA,CHEN SIONG CHIAN,,,156,WON,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TEO KANG SUI WARD,REJECTED BALLOT PAPERS,,,,1,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TEO KANG SUI WARD,TOTAL BALLOTS ISSUED,,,,228,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TEO KANG SUI WARD,TOTAL ELECTORATE,,,,276,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TEO KANG SUI WARD,TURNOUT (%),,,,82.2,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR LUAR WARD,ALLIANCE - MCA,LEE YOO BOON,MALE,,104,WON,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR LUAR WARD,SF,TAN TAI CHEE,MALE,,102,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR LUAR WARD,REJECTED BALLOT PAPERS,,,,5,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR LUAR WARD,TOTAL BALLOTS ISSUED,,,,211,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR LUAR WARD,TOTAL ELECTORATE,,,,237,,
LOCAL AUTHORITY AREA OF PONTIAN,BANDAR LUAR WARD,TURNOUT (%),,,,89.3,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TAIB WARD,SF,TAN TIAN SENG,,,129,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TAIB WARD,ALLIANCE - MCA,TAN TIOW SIANG,,,206,WON,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TAIB WARD,REJECTED BALLOT PAPERS,,,,1,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TAIB WARD,TOTAL BALLOTS ISSUED,,,,336,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TAIB WARD,TOTAL ELECTORATE,,,,368,,
LOCAL AUTHORITY AREA OF PONTIAN,JALAN TAIB WARD,TURNOUT (%),,,,91.3,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI LAUT WARD,SF,TEE KA LEE,,,201,WON,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI LAUT WARD,ALLIANCE - MCA,LAM CHOW KIM,,,166,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI LAUT WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI LAUT WARD,TOTAL BALLOTS ISSUED,,,,371,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI LAUT WARD,TOTAL ELECTORATE,,,,453,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI LAUT WARD,TURNOUT (%),,,,81.8,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI TIMOR WARD,ALLIANCE - MCA,LIM KIM CHONG,MALE,,178,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI TIMOR WARD,SF,CHOONG YOON TET,MALE,,181,WON,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI TIMOR WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI TIMOR WARD,TOTAL BALLOTS ISSUED,,,,361,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI TIMOR WARD,TOTAL ELECTORATE,,,,396,,
LOCAL AUTHORITY AREA OF PONTIAN,PANTAI TIMOR WARD,TURNOUT (%),,,,91.1,,
LOCAL AUTHORITY AREA OF PONTIAN,BAKEK WARD,SF,SIM GUAN BENG,,,169,LOST,
LOCAL AUTHORITY AREA OF PONTIAN,BAKEK WARD,ALLIANCE - MCA,EE HOON SIONG,,,204,WON,
LOCAL AUTHORITY AREA OF PONTIAN,BAKEK WARD,REJECTED BALLOT PAPERS,,,,5,,
LOCAL AUTHORITY AREA OF PONTIAN,BAKEK WARD,TOTAL BALLOTS ISSUED,,,,378,,
LOCAL AUTHORITY AREA OF PONTIAN,BAKEK WARD,TOTAL ELECTORATE,,,,448,,
LOCAL AUTHORITY AREA OF PONTIAN,BAKEK WARD,TURNOUT (%),,,,84.3,,
LOCAL AUTHORITY AREA OF PONTIAN,PEGAWAI WARD,ALLIANCE - UMNO,SAMAD BIN SONSANG,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF KOTA TINGGI,KOTA KECHIL BARAT WARD,ALLIANCE - MCA,TAN SENG TOON,,,208,WON,
LOCAL AUTHORITY AREA OF KOTA TINGGI,KOTA KECHIL BARAT WARD,SF,SAM SEW KONG,,,106,LOST,
LOCAL AUTHORITY AREA OF KOTA TINGGI,KOTA KECHIL BARAT WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,KOTA KECHIL BARAT WARD,TOTAL BALLOTS ISSUED,,,,316,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,KOTA KECHIL BARAT WARD,TOTAL ELECTORATE,,,,369,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,KOTA KECHIL BARAT WARD,TURNOUT (%),,,,85.6,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG UTARA WARD,INDEPENDENT,SYED ABU BAKAR BIN JA'AFAR,MALE,,96,LOST,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG UTARA WARD,ALLIANCE - UMNO,OMAR BIN AHMAD,MALE,,101,WON,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG UTARA WARD,REJECTED BALLOT PAPERS,,,,5,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG UTARA WARD,TOTAL BALLOTS ISSUED,,,,202,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG UTARA WARD,TOTAL ELECTORATE,,,,278,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG UTARA WARD,TURNOUT (%),,,,72.6,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,BUKIT KERAJAAN WARD,INDEPENDENT,JA'AFAR BIN HAJI SAADON,MALE,,57,LOST,
LOCAL AUTHORITY AREA OF KOTA TINGGI,BUKIT KERAJAAN WARD,ALLIANCE - UMNO,S.A. BAKAR BIN ABDULLAH,MALE,,139,WON,
LOCAL AUTHORITY AREA OF KOTA TINGGI,BUKIT KERAJAAN WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,BUKIT KERAJAAN WARD,TOTAL BALLOTS ISSUED,,,,198,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,BUKIT KERAJAAN WARD,TOTAL ELECTORATE,,,,272,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,BUKIT KERAJAAN WARD,TURNOUT (%),,,,72.7,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG SELATAN WARD,SF,SOO WEN FATT,,,162,WON,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG SELATAN WARD,ALLIANCE - UMNO,SHAIKH MOHAMED BIN S. TAHIR,MALE,,137,LOST,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG SELATAN WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,303,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG SELATAN WARD,TOTAL ELECTORATE,,,,353,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,SUNGEI KEMANG SELATAN WARD,TURNOUT (%),,,,85.8,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN MAWAI WARD,SF,YUEN KOK WAH,MALE,,120,WON,WON BY DRAWING LOT
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN MAWAI WARD,ALLIANCE - MCA,LAU YAN LOON,MALE,,120,LOST,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN MAWAI WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN MAWAI WARD,TOTAL BALLOTS ISSUED,,,,244,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN MAWAI WARD,TOTAL ELECTORATE,,,,303,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN MAWAI WARD,TURNOUT (%),,,,80.5,,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN BESAR WARD,ALLIANCE - MCA,PEE HOCK CHIAM,,,113,LOST,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN BESAR WARD,INDEPENDENT,CHIA TU SIANG,,,145,WON,
LOCAL AUTHORITY AREA OF KOTA TINGGI,JALAN BESAR WARD,REJECTED BALLOT PAPERS,,,,2,,
