LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF BENTONG,KAMPONG KETARI SELATAN WARD,TOTAL ELECTORATE,,,,601,,
LOCAL AUTHORITY AREA OF BENTONG,KAMPONG KETARI SELATAN WARD,TURNOUT (%),,,,84.7,,
LOCAL AUTHORITY AREA OF BENTONG,CHAMANG LUAR WARD,ALLIANCE - UMNO,AHMAD BIN WAKIDI,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF RAUB,SUNGEI LUI WARD,ALLIANCE - MCA,CHE KWANG TER,,,265,WON,
LOCAL AUTHORITY AREA OF RAUB,SUNGEI LUI WARD,SF,ABDULLAH HUSSIN BIN MAT YUSOH,MALE,,129,LOST,
LOCAL AUTHORITY AREA OF RAUB,SUNGEI LUI WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF RAUB,SUNGEI LUI WARD,TOTAL BALLOTS ISSUED,,,,404,,
LOCAL AUTHORITY AREA OF RAUB,SUNGEI LUI WARD,TOTAL ELECTORATE,,,,491,,
LOCAL AUTHORITY AREA OF RAUB,SUNGEI LUI WARD,TURNOUT (%),,,,82.3,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN BARAT WARD,ALLIANCE - MCA,CHEAN TAT BOON,,,167,WON,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN BARAT WARD,SF,AHMAD TAJUDDIN BIN DATO HJ. M. AKIL,MALE,,106,LOST,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN BARAT WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN BARAT WARD,TOTAL BALLOTS ISSUED,,,,275,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN BARAT WARD,TOTAL ELECTORATE,,,,360,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN BARAT WARD,TURNOUT (%),,,,76.4,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN TIMOR WARD,ALLIANCE - MCA,SIA KIM CHIEU,,,170,WON,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN TIMOR WARD,SF,NIU SOO PAI,,,101,LOST,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN TIMOR WARD,REJECTED BALLOT PAPERS,,,,9,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,280,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN TIMOR WARD,TOTAL ELECTORATE,,,,379,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN TIMOR WARD,TURNOUT (%),,,,73.9,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN SELATAN WARD,SF,TAN HONG,,,188,LOST,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN SELATAN WARD,ALLIANCE - MCA,LIEW VOON KWEE,,,268,WON,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN SELATAN WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,459,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN SELATAN WARD,TOTAL ELECTORATE,,,,566,,
LOCAL AUTHORITY AREA OF RAUB,BUKIT KOMAN SELATAN WARD,TURNOUT (%),,,,81.1,,
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB UTARA WARD,ALLIANCE - MIC,M. MARIMUTHU,MALE,,263,WON,
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB UTARA WARD,SF,ABU BAKAR BIN M. RESAT,MALE,,167,LOST,
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB UTARA WARD,REJECTED BALLOT PAPERS,,,,9,,
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB UTARA WARD,TOTAL BALLOTS ISSUED,,,,439,,
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB UTARA WARD,TOTAL ELECTORATE,,,,564,,
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB UTARA WARD,TURNOUT (%),,,,77.8,,
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT TENGAH WARD,ALLIANCE - MCA,NG KEAT LING,,,320,WON,
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT TENGAH WARD,SF,LIEW SEE KWEE,,,144,LOST,
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT TENGAH WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT TENGAH WARD,TOTAL BALLOTS ISSUED,,,,467,,
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT TENGAH WARD,TOTAL ELECTORATE,,,,549,,
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT TENGAH WARD,TURNOUT (%),,,,85.1,,
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB BARAT WARD,ALLIANCE - UMNO,JAMALUDDIN BIN D. HJ. M. AKIL,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT UTARA WARD,ALLIANCE - MCA,LOK PENG SHEE,,,,WON,Y
LOCAL AUTHORITY AREA OF RAUB,SEMPALIT SELATAN WARD,ALLIANCE - MCA,YAP NGET YIN,,,,WON,Y
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB TENGAH WARD,ALLIANCE - MCA,CHEONG YIK,,,,WON,Y
LOCAL AUTHORITY AREA OF RAUB,BANDAR RAUB TIMOR WARD,ALLIANCE - UMNO,MAT PIAH BIN YUSOP,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF RAUB,RAUB SELATAN WARD,ALLIANCE - UMNO,KHAAMAH BTI KASWAT,FEMALE,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,SUNGAI JELAI SELATAN WARD,ALLIANCE - MCA,TAN HUA HEE,,,125,WON,
LOCAL AUTHORITY AREA OF KUALA LIPIS,SUNGAI JELAI SELATAN WARD,SF,HASBAH BTI. AWANG,FEMALE,,70,LOST,
LOCAL AUTHORITY AREA OF KUALA LIPIS,SUNGAI JELAI SELATAN WARD,REJECTED BALLOT PAPERS,,,,0,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,SUNGAI JELAI SELATAN WARD,TOTAL BALLOTS ISSUED,,,,195,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,SUNGAI JELAI SELATAN WARD,TOTAL ELECTORATE,,,,303,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,SUNGAI JELAI SELATAN WARD,TURNOUT (%),,,,64.4,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,BATU KURAP WARD,ALLIANCE - MCA,LEE YOKE KUEN,,,98,LOST,
LOCAL AUTHORITY AREA OF KUALA LIPIS,BATU KURAP WARD,SF,ISMAIL BIN HUSSAIN,MALE,,121,WON,
LOCAL AUTHORITY AREA OF KUALA LIPIS,BATU KURAP WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,BATU KURAP WARD,TOTAL BALLOTS ISSUED,,,,222,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,BATU KURAP WARD,TOTAL ELECTORATE,,,,392,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,BATU KURAP WARD,TURNOUT (%),,,,56.6,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS BARAT WARD,PMIP,R. MAHMUD,MALE,,43,LOST,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS BARAT WARD,ALLIANCE - UMNO,ISMAYATIM BIN KAMAR,MALE,,144,WON,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS BARAT WARD,REJECTED BALLOT PAPERS,,,,5,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS BARAT WARD,TOTAL BALLOTS ISSUED,,,,192,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS BARAT WARD,TOTAL ELECTORATE,,,,262,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS BARAT WARD,TURNOUT (%),,,,73.3,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS TIMOR WARD,SF,H.A. HUNT,MALE,,133,LOST,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS TIMOR WARD,ALLIANCE - UMNO,MOHD. ZAKARIA BIN HAJI TAHAR,MALE,,139,WON,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS TIMOR WARD,REJECTED BALLOT PAPERS,,,,3,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS TIMOR WARD,TOTAL BALLOTS ISSUED,,,,275,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS TIMOR WARD,TOTAL ELECTORATE,,,,370,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN CHENERAS TIMOR WARD,TURNOUT (%),,,,74.3,,
LOCAL AUTHORITY AREA OF KUALA LIPIS,SUNGEI JELAI UTARA WARD,ALLIANCE - UMNO,AMINAH BINTI ALI,FEMALE,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,BANDAR LIPIS UTARA WARD,ALLIANCE - MCA,ONG SEONG SEUNG,,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,BANDAR LIPIS SELATAN WARD,ALLIANCE - MCA,CHIN HON KIT,,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,KAMPONG SUNGEI KERPAN WARD,ALLIANCE - MCA,LEE YIN SHIN,,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,BUKIT BIUS WARD,ALLIANCE - UMNO,HABIBAH BTI. ABDUL GHANI,FEMALE,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,SEKOLAH WARD,ALLIANCE - UMNO,MUSTAPHA BIN UMAR,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN PAHANG UTARA WARD,ALLIANCE - MIC,GOPAL S/O SUBRAYAN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF KUALA LIPIS,JALAN PAHANG TENGAH WARD,ALLIANCE - MCA,WAN PATT,,,,WON,Y
