LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF KAMPAR,WAH LOONG SELATAN WARD,ALLIANCE - MIC,ANTHONY S. JOSEPH,MALE,,310,LOST,
LOCAL AUTHORITY AREA OF KAMPAR,WAH LOONG SELATAN WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF KAMPAR,WAH LOONG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,714,,
LOCAL AUTHORITY AREA OF KAMPAR,WAH LOONG SELATAN WARD,TOTAL ELECTORATE,,,,875,,
LOCAL AUTHORITY AREA OF KAMPAR,WAH LOONG SELATAN WARD,TURNOUT (%),,,,81.6,,
LOCAL AUTHORITY AREA OF KAMPAR,JALAN ISKANDAR WARD,ALLIANCE - UMNO,AIYUB GHAZALI BIN ABAS,MALE,,418,WON,
LOCAL AUTHORITY AREA OF KAMPAR,JALAN ISKANDAR WARD,PPP,M. BAKHTIAR BIN MOHD. HAJI,MALE,,289,LOST,
LOCAL AUTHORITY AREA OF KAMPAR,JALAN ISKANDAR WARD,REJECTED BALLOT PAPERS,,,,20,,
LOCAL AUTHORITY AREA OF KAMPAR,JALAN ISKANDAR WARD,TOTAL BALLOTS ISSUED,,,,727,,
LOCAL AUTHORITY AREA OF KAMPAR,JALAN ISKANDAR WARD,TOTAL ELECTORATE,,,,924,,
LOCAL AUTHORITY AREA OF KAMPAR,JALAN ISKANDAR WARD,TURNOUT (%),,,,78.7,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,PPP,T. SOMASUNDARAM,MALE,,206,WON,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,PPP,V.S. KRISHNAN,MALE,,203,WON,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,ALLIANCE - MIC,A. SUPPIAH,MALE,,199,LOST,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,ALLIANCE - UMNO,ISMAIL BIN ALI,MALE,,194,LOST,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,REJECTED BALLOT PAPERS,,,,11,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,TOTAL ELECTORATE,,,,547,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN TEMOH WARD,TURNOUT (%),,,,77.7,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,ALLIANCE - MCA,LOOI KIAN KOK,MALE,,272,WON,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,ALLIANCE - UMNO,HARUN BIN MAT DAAI,MALE,,269,WON,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,PPP,JAMES BEVAN,MALE,,240,LOST,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,PPP,NGEOW ONG KEONG,MALE,,228,LOST,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,REJECTED BALLOT PAPERS,,,,19,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,TOTAL ELECTORATE,,,,676,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG DATOH WARD,TURNOUT (%),,,,79.3,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,ALLIANCE - MCA,LOH JEE MEE,MALE,,265,WON,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,ALLIANCE - MIC,V. PONNUSAMY,MALE,39,253,WON,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,PPP,CHEAH WAN TUCK,MALE,,107,LOST,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,PPP,OOI HAH SOO,MALE,,98,LOST,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,TOTAL ELECTORATE,,,,477,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG SEBERANG WARD,TURNOUT (%),,,,79.9,,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,ALLIANCE - UMNO,ARIFF SHAH BIN BUNTAL,MALE,,243,WON,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,ALLIANCE - MCA,CHOO FON NGEOW,MALE,,235,WON,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,PPP,LAI KAM POH,MALE,,67,LOST,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,PPP,THONG YUEN,MALE,,63,LOST,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,REJECTED BALLOT PAPERS,,,,9,,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,TOTAL ELECTORATE,,,,544,,
LOCAL AUTHORITY AREA OF TAPAH,SUNGEI SENGKUANG WARD,TURNOUT (%),,,,60,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,ALLIANCE - MCA,SHUM CHEE SHUI,MALE,,272,WON,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,ALLIANCE - MCA,NG CHEE KAM,MALE,,256,WON,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,PPP,TAN GUAN SENG,MALE,,150,LOST,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,PPP,CHAN SWEE SAN,MALE,,115,LOST,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,SF,YIP WAH HENG,MALE,,87,LOST,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,REJECTED BALLOT PAPERS,,,,5,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,TOTAL ELECTORATE,,,,593,,
LOCAL AUTHORITY AREA OF TAPAH,JALAN BIDOR WARD,TURNOUT (%),,,,80.1,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,ALLIANCE - UMNO,MUNAH BINTI LEBAI A. RAFFAR,FEMALE,30,137,WON,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,ALLIANCE - UMNO,MAJID BIN JAMIL,MALE,,135,WON,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,PPP,LEONG SOO HAR,MALE,,40,LOST,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,PPP,AHMAD TARMIZI BIN HAJI ZAINUDIN,MALE,,37,LOST,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,TOTAL ELECTORATE,,,,254,,
LOCAL AUTHORITY AREA OF TAPAH,KAMPONG RAYA WARD,TURNOUT (%),,,,70,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN ANSON WARD,ALLIANCE - MCA,DR. NG KAM POH,MALE,,627,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN ANSON WARD,PPP,CHIN NAN KING,MALE,,247,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN ANSON WARD,REJECTED BALLOT PAPERS,,,,20,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN ANSON WARD,TOTAL BALLOTS ISSUED,,,,894,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN ANSON WARD,TOTAL ELECTORATE,,,,1176,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN ANSON WARD,TURNOUT (%),,,,76.2,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR UTARA WARD,ALLIANCE - MCA,ONG HOCK CHYE,MALE,,489,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR UTARA WARD,PPP,NG SOON PHOY,MALE,,441,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR UTARA WARD,REJECTED BALLOT PAPERS,,,,21,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR UTARA WARD,TOTAL BALLOTS ISSUED,,,,951,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR UTARA WARD,TOTAL ELECTORATE,,,,1131,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR UTARA WARD,TURNOUT (%),,,,84,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR SELATAN WARD,PPP,LAI CHANG ANN,MALE,,572,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR SELATAN WARD,ALLIANCE - MCA,WONG HUNG THYE,MALE,,411,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR SELATAN WARD,REJECTED BALLOT PAPERS,,,,14,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR SELATAN WARD,TOTAL BALLOTS ISSUED,,,,997,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR SELATAN WARD,TOTAL ELECTORATE,,,,1264,,
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR SELATAN WARD,TURNOUT (%),,,,78.9,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN MARKET BARAT WARD,ALLIANCE - MCA,KEE KIM SENG,MALE,,782,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN MARKET BARAT WARD,PPP,WATT CHEONG YIP,MALE,,248,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN MARKET BARAT WARD,REJECTED BALLOT PAPERS,,,,21,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN MARKET BARAT WARD,TOTAL BALLOTS ISSUED,,,,1051,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN MARKET BARAT WARD,TOTAL ELECTORATE,,,,1315,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN MARKET BARAT WARD,TURNOUT (%),,,,79.9,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN SUNGEI NIBONG WARD,ALLIANCE - MCA,SOO WHAN CHYE,MALE,,382,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN SUNGEI NIBONG WARD,PPP,LEE KIM VOON,MALE,,298,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN SUNGEI NIBONG WARD,REJECTED BALLOT PAPERS,,,,12,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN SUNGEI NIBONG WARD,TOTAL BALLOTS ISSUED,,,,692,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN SUNGEI NIBONG WARD,TOTAL ELECTORATE,,,,845,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN SUNGEI NIBONG WARD,TURNOUT (%),,,,81.9,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN LAXAMANA WARD,PPP,RAMASAMY S/O KALIMUTHU,MALE,,536,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN LAXAMANA WARD,ALLIANCE - MIC,R. G. SAMY R. ,MALE,,497,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN LAXAMANA WARD,REJECTED BALLOT PAPERS,,,,16,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN LAXAMANA WARD,TOTAL BALLOTS ISSUED,,,,1049,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN LAXAMANA WARD,TOTAL ELECTORATE,,,,1487,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN LAXAMANA WARD,TURNOUT (%),,,,70.5,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT UTARA WARD,ALLIANCE - UMNO,DARUS BIN MOHD. SAID,MALE,,392,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT UTARA WARD,PPP,P. SINGAM VELU,MALE,,325,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT UTARA WARD,REJECTED BALLOT PAPERS,,,,10,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT UTARA WARD,TOTAL BALLOTS ISSUED,,,,727,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT UTARA WARD,TOTAL ELECTORATE,,,,915,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT UTARA WARD,TURNOUT (%),,,,79.4,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT SELATAN WARD,ALLIANCE - MCA,TAN AH HEE,MALE,,444,WON,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT SELATAN WARD,PPP,MOHD. YUNUS BIN SIBI,MALE,,277,LOST,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT SELATAN WARD,REJECTED BALLOT PAPERS,,,,7,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT SELATAN WARD,TOTAL BALLOTS ISSUED,,,,728,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT SELATAN WARD,TOTAL ELECTORATE,,,,942,,
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN BATAK RABIT SELATAN WARD,TURNOUT (%),,,,77.3,,Y
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN CANAL WARD,ALLIANCE - UMNO,SOM BINTI ABDULLAH,FEMALE,36,,WON,Y
LOCAL AUTHORITY AREA OF TELOK ANSON,PASIR BEDAMAR TENGAH WARD,ALLIANCE - MCA,SAW BENG KUAN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN MARKET TIMOR WARD,ALLIANCE - MCA,WAH KENG JOOI,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TELOK ANSON,JALAN SPEEDY WARD,ALLIANCE - UMNO,MOHAMED RAZALLI BIN AHMAD TASIR,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,SIMPANG AMPAT WARD,ALLIANCE - UMNO,HAMIDAH BINTI HAJI MOHD. NORDIN,FEMALE,32,160,WON,
LOCAL AUTHORITY AREA OF TANJONG MALIM,SIMPANG AMPAT WARD,ALLIANCE - UMNO,ABDUL MAJID BIN ARIFFIN,MALE,,143,WON,
LOCAL AUTHORITY AREA OF TANJONG MALIM,SIMPANG AMPAT WARD,SF,MOHD. ISA BIN BUYONG,MALE,,97,LOST,
LOCAL AUTHORITY AREA OF TANJONG MALIM,SIMPANG AMPAT WARD,REJECTED BALLOT PAPERS,,,,2,,
LOCAL AUTHORITY AREA OF TANJONG MALIM,SIMPANG AMPAT WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TANJONG MALIM,SIMPANG AMPAT WARD,TOTAL ELECTORATE,,,,357,,
LOCAL AUTHORITY AREA OF TANJONG MALIM,SIMPANG AMPAT WARD,TURNOUT (%),,,,70.6,,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,SF,CHAH WEE CHONG,MALE,,217,WON,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,SF,WONG CHAN SHIN,MALE,,213,WON,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,ALLIANCE - MCA,CHIN LENG,MALE,,160,LOST,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,ALLIANCE - MCA,TAN CHONG HONG,MALE,,154,LOST,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,REJECTED BALLOT PAPERS,,,,4,,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,TOTAL BALLOTS ISSUED,,,,,,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,TOTAL ELECTORATE,,,,462,,
LOCAL AUTHORITY AREA OF TANJONG MALIM,MELAKA WARD,TURNOUT (%),,,,83.1,,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,BEIROP WARD,ALLIANCE - MIC,SURJAN SINGH,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,BEIROP WARD,ALLIANCE - MCA,ENG JHEE HENG,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,KETEYONG WARD,ALLIANCE - MCA,GOH KIM SENG,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,KETEYONG WARD,ALLIANCE - UMNO,HALIMEH BINTI ABDULLAH,FEMALE,37,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,BERNAM WARD,ALLIANCE - UMNO,OTHMAN BIN AHMAD,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,BERNAM WARD,ALLIANCE - MCA,LEE SECK FUN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,KUBU WARD,ALLIANCE - UMNO,HAJI MOHD. RALIB BIN HAJI SIDEK,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF TANJONG MALIM,KUBU WARD,ALLIANCE - MIC,R. VIJESURIER,MALE,,,WON,Y
