LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
LOCAL AUTHORITY AREA OF MALACCA TENGAH RURAL DISTRICT COUNCIL,SEMABOK WARD,ALLIANCE - UMNO,ABD. HAMID BIN ABDULLAH,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MALACCA TENGAH RURAL DISTRICT COUNCIL,SLAI WARD,ALLIANCE - UMNO,ABDUL GHANI BIN ABU HASSAN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF MALACCA TENGAH RURAL DISTRICT COUNCIL,TELOK MAS WARD,ALLIANCE - UMNO,HJ. MD. TAHIR BIN HASSAN,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,PMIP,BAHAROM BIN TALIP,MALE,,468,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,ALLIANCE - UMNO,OMAR BIN HJ. GENDUT,MALE,,827,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,REJECTED BALLOT PAPERS,,,,23,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,TOTAL BALLOTS ISSUED,,,,1318,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,TOTAL ELECTORATE,,,,1668,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA LINGGI WARD,TURNOUT (%),,,,79,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,PMIP,A. HASAN B A. RAHMAN,MALE,,401,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,ALLIANCE - UMNO,AMBONG B SAMIDIN,MALE,,664,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,REJECTED BALLOT PAPERS,,,,23,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,TOTAL BALLOTS ISSUED,,,,1088,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,TOTAL ELECTORATE,,,,1284,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,KUALA SUNGEI BAHRU WARD,TURNOUT (%),,,,84.7,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,ALLIANCE - UMNO,ABDULLAH B SAMAD,MALE,,1331,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,PMIP,ALI BIN MOHD.,MALE,,297,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,REJECTED BALLOT PAPERS,,,,29,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,TOTAL BALLOTS ISSUED,,,,1657,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,TOTAL ELECTORATE,,,,1999,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ILIR WARD,TURNOUT (%),,,,82.8,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,ALLIANCE - UMNO,A. HANAP BIN RAHMAT,MALE,,605,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,PMIP,MOHAMED YUSOF BIN LONG,MALE,,628,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,REJECTED BALLOT PAPERS,,,,15,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,TOTAL BALLOTS ISSUED,,,,1248,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,TOTAL ELECTORATE,,,,1556,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PENGKALAN BALAK WARD,TURNOUT (%),,,,80.2,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,PMIP,CHEMAT BIN LAHAB,MALE,,427,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,ALLIANCE - UMNO,ABD. GHANI BIN LONG,MALE,,1111,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,REJECTED BALLOT PAPERS,,,,26,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,TOTAL BALLOTS ISSUED,,,,1564,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,TOTAL ELECTORATE,,,,1932,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,RAMUAN CHINA WARD,TURNOUT (%),,,,80.9,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,ALLIANCE - MCA,CHIN FUN LUAN,,,1116,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,PMIP,MD. KHALID BIN HJ. BIDIN,MALE,,337,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,REJECTED BALLOT PAPERS,,,,53,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,TOTAL BALLOTS ISSUED,,,,1506,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,TOTAL ELECTORATE,,,,2076,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MASJID TANAH WARD,TURNOUT (%),,,,72.5,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,ALLIANCE - UMNO,JAAFAR BIN YASIN,MALE,,755,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,PMIP,HJ. THAMBYCHE B HJ. OTHMAN,MALE,,507,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,REJECTED BALLOT PAPERS,,,,49,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,TOTAL BALLOTS ISSUED,,,,1311,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,TOTAL ELECTORATE,,,,1706,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI BAHRU ULU WARD,TURNOUT (%),,,,76.9,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,ALLIANCE - UMNO,HJ. HAMZAH BIN AHMAD,MALE,,920,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,PMIP,HJ. MOHD. ALI BIN HASHIM,MALE,,542,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,REJECTED BALLOT PAPERS,,,,59,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,TOTAL BALLOTS ISSUED,,,,1521,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,TOTAL ELECTORATE,,,,1861,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TABOH NANING WARD,TURNOUT (%),,,,81.7,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PULAU SEBANG WARD,ALLIANCE - MCA,HO YOKE KWEI,,,831,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PULAU SEBANG WARD,SF,LAW HENG CHOI,,,700,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PULAU SEBANG WARD,REJECTED BALLOT PAPERS,,,,39,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PULAU SEBANG WARD,TOTAL BALLOTS ISSUED,,,,1570,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PULAU SEBANG WARD,TOTAL ELECTORATE,,,,1874,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,PULAU SEBANG WARD,TURNOUT (%),,,,83.8,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,ALLIANCE - UMNO,AHMAD BIN MAT SALLEH,MALE,,652,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,SF,ABDUL MANAP BIN SIDIN,MALE,,440,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,REJECTED BALLOT PAPERS,,,,33,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,TOTAL BALLOTS ISSUED,,,,1125,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,TOTAL ELECTORATE,,,,1397,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,GADEK WARD,TURNOUT (%),,,,80.5,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,BRISU WARD,ALLIANCE - UMNO,KECHUT BIN KASSIM,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TANJONG RIMAU WARD,ALLIANCE - UMNO,ABD. MANAP BIN ENDON,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,AYER PA'ABAS WARD,ALLIANCE - UMNO,ABD. GHANI BIN MOHD. RASHID,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,DURIAN TUNGGAL WARD,ALLIANCE - UMNO,RAMLY BIN HAMID,MALE,,,WON,Y
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,PMIP,A. LATIFF B MD. JAI,MALE,,343,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,ALLIANCE - UMNO,MOHD. ZAIN BIN AWANG,MALE,,1157,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,REJECTED BALLOT PAPERS,,,,21,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,TOTAL BALLOTS ISSUED,,,,1521,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,TOTAL ELECTORATE,,,,1831,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MALAKA PINDAH WARD,TURNOUT (%),,,,83,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI PETAI WARD,SF,MOHD. SHARIFF B BABA,MALE,,551,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI PETAI WARD,ALLIANCE - UMNO,HAMZAH B AB. GHANI,MALE,,972,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI PETAI WARD,REJECTED BALLOT PAPERS,,,,34,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI PETAI WARD,TOTAL BALLOTS ISSUED,,,,1557,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI PETAI WARD,TOTAL ELECTORATE,,,,1881,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,SUNGEI PETAI WARD,TURNOUT (%),,,,82.8,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,PMIP,MOHD. DIN BIN ISMAIL,MALE,,319,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,ALLIANCE - MCA,LEE PENG SWEE,,,766,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,REJECTED BALLOT PAPERS,,,,25,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,TOTAL BALLOTS ISSUED,,,,1110,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,TOTAL ELECTORATE,,,,1529,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,ALOR GAJAH WARD,TURNOUT (%),,,,72.6,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,PPP,SANTHIRAN,MALE,,252,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,SF,HJ. SUDIN,MALE,,409,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,ALLIANCE - MIC,R. T. RAJAN,MALE,,356,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,REJECTED BALLOT PAPERS,,,,21,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,TOTAL BALLOTS ISSUED,,,,786,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,TOTAL ELECTORATE,,,,1336,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,TEBONG WARD,TURNOUT (%),,,,77.6,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BAHRU WARD,ALLIANCE - MCA,MIAU CHONG,,,686,LOST,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BAHRU WARD,SF,LIM KING,,,790,WON,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BAHRU WARD,REJECTED BALLOT PAPERS,,,,15,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BAHRU WARD,TOTAL BALLOTS ISSUED,,,,1491,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BAHRU WARD,TOTAL ELECTORATE,,,,1695,,
LOCAL AUTHORITY AREA OF ALOR GAJAH RURAL DISTRICT COUNCIL,MACHAP BAHRU WARD,TURNOUT (%),,,,87.9,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,SF,TAN JUAT HIN,,,631,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,ALLIANCE - MCA,LOH AK KAU,,,853,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,REJECTED BALLOT PAPERS,,,,20,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,TOTAL BALLOTS ISSUED,,,,1504,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,TOTAL ELECTORATE,,,,1744,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,BATANG MALAKA WARD,TURNOUT (%),,,,86.2,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,ALLIANCE - UMNO,MD. CHIN B SEMBENG,MALE,,794,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,SF,MOHD. NOR BIN AB. WAHAB,MALE,,254,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,REJECTED BALLOT PAPERS,,,,14,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,TOTAL BALLOTS ISSUED,,,,1062,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,TOTAL ELECTORATE,,,,1276,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,NYALAS WARD,TURNOUT (%),,,,83.2,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,SF,SHI TA LIANG,,,594,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,ALLIANCE - MCA,MOH YIM SIM,,,833,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,REJECTED BALLOT PAPERS,,,,49,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,TOTAL BALLOTS ISSUED,,,,1476,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,TOTAL ELECTORATE,,,,1771,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,CHABAU WARD,TURNOUT (%),,,,83.3,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,SF,YANG TECK HIN,,,454,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,ALLIANCE - UMNO,HJ. ABD. HADI BIN JALAL,MALE,,908,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,REJECTED BALLOT PAPERS,,,,18,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,TOTAL BALLOTS ISSUED,,,,1380,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,TOTAL ELECTORATE,,,,1919,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SELANDAR WARD,TURNOUT (%),,,,72,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,SF,BAKAR BIN OTHMAN,MALE,,407,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,ALLIANCE - UMNO,ISA BIN BABA,MALE,,825,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,REJECTED BALLOT PAPERS,,,,47,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,TOTAL BALLOTS ISSUED,,,,1279,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,TOTAL ELECTORATE,,,,1643,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,RIM WARD,TURNOUT (%),,,,77.8,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,AYER PANAS WARD,ALLIANCE - UMNO,IDRIS BIN TALIB,MALE,,904,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,AYER PANAS WARD,SF,YONG MIN FONG,,,397,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,AYER PANAS WARD,REJECTED BALLOT PAPERS,,,,29,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,AYER PANAS WARD,TOTAL BALLOTS ISSUED,,,,1330,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,AYER PANAS WARD,TOTAL ELECTORATE,,,,1570,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,AYER PANAS WARD,TURNOUT (%),,,,84.7,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,ALLIANCE - MCA,GAN HONG HUI @ GAN KOK KONG,,,771,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,SF,TAN YAH KOK,,,224,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,REJECTED BALLOT PAPERS,,,,28,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,TOTAL BALLOTS ISSUED,,,,1023,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,TOTAL ELECTORATE,,,,1451,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN UTARA WARD,TURNOUT (%),,,,70.5,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,ALLIANCE - MIC,RATILAH HIRACHAND,,,622,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,SF,LAI TEE YEN,,,324,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,REJECTED BALLOT PAPERS,,,,42,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,988,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,TOTAL ELECTORATE,,,,1225,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,JASIN SELATAN WARD,TURNOUT (%),,,,80.6,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,ALLIANCE - UMNO,ABU BIN MD. AMIN,MALE,,641,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,PMIP,SAMAT B SAAD,MALE,,673,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,REJECTED BALLOT PAPERS,,,,13,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,TOTAL BALLOTS ISSUED,,,,1327,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,TOTAL ELECTORATE,,,,1648,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,UMBAI WARD,TURNOUT (%),,,,80.5,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,CHIN CHIN WARD,ALLIANCE - UMNO,AHMAD BIN ABDULLAH,MALE,,,WON,Y
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU TIMOR WARD,ALLIANCE - UMNO,KRIA BIN ARSHAD,MALE,,,WON,Y
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,PMIP,MOHD. BIN H. YON,MALE,,459,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,ALLIANCE - UMNO,ABU HASSAN B MOHAMED,MALE,,757,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,SF,KEMAN B MAHAT,MALE,,107,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,REJECTED BALLOT PAPERS,,,,19,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,TOTAL BALLOTS ISSUED,,,,1342,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,TOTAL ELECTORATE,,,,1608,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SERKAM WARD,TURNOUT (%),,,,83.4,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU BARAT WARD,ALLIANCE - UMNO,MOHD. RASAD BIN ABDUL HAMID,MALE,,877,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU BARAT WARD,SF,MAHAT B ABU,MALE,,245,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU BARAT WARD,REJECTED BALLOT PAPERS,,,,18,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU BARAT WARD,TOTAL BALLOTS ISSUED,,,,1140,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU BARAT WARD,TOTAL ELECTORATE,,,,1482,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,MERLIMAU BARAT WARD,TURNOUT (%),,,,76.9,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,ALLIANCE - UMNO,RAMLI BIN HAJI FALIL,MALE,,924,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,SF,DAWI B ABU,MALE,,354,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,REJECTED BALLOT PAPERS,,,,27,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,TOTAL BALLOTS ISSUED,,,,1305,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,TOTAL ELECTORATE,,,,1648,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SEBATU WARD,TURNOUT (%),,,,79.2,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,ALLIANCE - UMNO,MD. YUSOF B H. KARIM,MALE,,1160,WON,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,SF,DOL HJ. B AWAL,MALE,,347,LOST,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,REJECTED BALLOT PAPERS,,,,37,,
LOCAL AUTHORITY OF JASIN RURAL DISTRICT COUNCIL,SUNGEI RAMBAI WARD,TOTAL BALLOTS ISSUED,,,,1544,,
