LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,ALLIANCE - MCA,SIO PEO FONG,,,268,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,ALLIANCE - MCA,CHONG CHIA KHEONG,,,259,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,SF,LIM YOK ENG,,,225,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,ALLIANCE - MCA,LEE ENG BENG,,,253,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,REJECTED BALLOT PAPERS,,,,8,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,TOTAL ELECTORATE,,,,640,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TENGAH WARD,TURNOUT (%),,,,79.7,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,SF,TAN SAY LEONG,,,170,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,INDEPENDENT,LIM TIANG KHUAN,,,159,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,ALLIANCE - MCA,LIM ANG HEE,,,201,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,SF,LIM GEE AN,,,162,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,ALLIANCE - MCA,LIM CHIN ENG,,,199,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,ALLIANCE - MCA,LIM HONG TONG,,,186,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,REJECTED BALLOT PAPERS,,,,11,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,TOTAL ELECTORATE,,,,443,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN TIMOR WARD,TURNOUT (%),,,,86.5,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,ALLIANCE - MCA,TAN SEE FAU,,,83,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,ALLIANCE - MCA,CHIA SWEE THENG,,,87,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,SF,CHAN FOCK HING,,,154,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,ALLIANCE - MCA,SIA THAI YEW,,,95,LOST,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,SF,CHIA CHET HENG,,,154,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,SF,KUEK CHIEW JIN,,,162,WON,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,REJECTED BALLOT PAPERS,,,,2,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,TOTAL ELECTORATE,,,,323,,
TANJONG SEPAT LOCAL COUNCIL,TANJONG SEPAT TEMPATAN LAUT WARD,TURNOUT (%),,,,80.6,,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,INDEPENDENT,YUSUF BIN PAKIR,MALE,,84,LOST,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,ALLIANCE - UMNO,SAMIN BIN BAKAR,MALE,,88,WON,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,INDEPENDENT,ABU SIEN BIN ALI YUSSUF,MALE,,84,LOST,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,ALLIANCE - UMNO,SULAIMAN BIN HAJI ABD. RAHMAN,MALE,,93,WON,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,REJECTED BALLOT PAPERS,,,,0,,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,TOTAL BALLOTS ISSUED,,,,,,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,TOTAL ELECTORATE,,,,195,,
KALUMPANG LOCAL COUNCIL,KAMPONG PASIR PUTEH WARD,TURNOUT (%),,,,92.8,,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,ALLIANCE - MCA,CHONG YOW,,,69,LOST,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,SF,CHONG PEN SIONG,,,81,WON,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,ALLIANCE - MCA,LIEW CHAN,,,74,LOST,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,SF,LOW KUI KEE,,,78,WON,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,REJECTED BALLOT PAPERS,,,,0,,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,TOTAL BALLOTS ISSUED,,,,,,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,TOTAL ELECTORATE,,,,186,,
KALUMPANG LOCAL COUNCIL,BANDAR KALUMPANG WARD,TURNOUT (%),,,,84.4,,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,SF,LEE CHAN,,,516,WON,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,SF,TAN BOON LEONG,,,523,WON,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,ALLIANCE - MCA,MOK SOH,,,358,LOST,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,SF,LYE CHEE KWONG,,,522,WON,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,ALLIANCE - MCA,NG THONG,,,353,LOST,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,ALLIANCE - MCA,LIEW POH,,,349,LOST,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,SF,TAN HER KOOI,,,518,WON,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,SF,LAI CHEE FAH,,,520,WON,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,ALLIANCE - MCA,CHEE SUI,,,346,LOST,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,REJECTED BALLOT PAPERS,,,,24,,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,TOTAL ELECTORATE,,,,1117,,
KALUMPANG LOCAL COUNCIL,KAMPONG BAHRU WARD,TURNOUT (%),,,,80.3,,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,SF,YAP PANG,,,365,LOST,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,ALLIANCE - MIC,SOLAIAPPAN,MALE,,537,WON,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,ALLIANCE - MCA,WOO SHOO KOO,,,565,WON,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,ALLIANCE - MCA,TOH FOOK CHYE,,,530,WON,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,SF,CHONG SANG,,,321,LOST,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,REJECTED BALLOT PAPERS,,,,34,,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,TOTAL ELECTORATE,,,,1365,,
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG BAHRU WARD,TURNOUT (%),,,,70.6,,
KUALA KUBU BAHRU LOCAL COUNCIL,BANDAR KUALA KUBU BAHRU WARD,ALLIANCE - MCA,CHEONG CHOONG,,,,WON,Y
KUALA KUBU BAHRU LOCAL COUNCIL,BANDAR KUALA KUBU BAHRU WARD,ALLIANCE - MCA,VONG THAM,,,,WON,Y
KUALA KUBU BAHRU LOCAL COUNCIL,BANDAR KUALA KUBU BAHRU WARD,ALLIANCE - MCA,CHAN AH PUI,,,,WON,Y
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG AYER JERNEH WARD,ALLIANCE - MIC,MALLA SINGH,MALE,,,WON,Y
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG AYER JERNEH WARD,ALLIANCE - UMNO,MOHAMED SAB BIN ABDULLAH,MALE,,,WON,Y
KUALA KUBU BAHRU LOCAL COUNCIL,KAMPONG AYER JERNEH WARD,ALLIANCE - UMNO,FATIMAH BINTI ABDULLAH,FEMALE,,,WON,Y
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,ALLIANCE - MCA,SIEW SUNG,,,107,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,SF,LEE THIAN,,,142,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,SF,TANG SEE THONG,,,131,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,ALLIANCE - MCA,SAIK SOON,,,108,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,REJECTED BALLOT PAPERS,,,,3,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,TOTAL ELECTORATE,,,,327,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH DALAM WARD,TURNOUT (%),,,,79,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,SF,LIEW SEE KET,,,99,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,SF,LEE SUAI LIN,,,99,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,ALLIANCE - MCA,LIEW HING TEE,,,153,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,ALLIANCE - MCA,LEON KEE KAI,,,151,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,REJECTED BALLOT PAPERS,,,,3,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,TOTAL ELECTORATE,,,,317,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PERTAMA WARD,TURNOUT (%),,,,81,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,ALLIANCE - MCA,LIE SANG,,,148,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,ALLIANCE - MCA,NYAW BOON SAI,,,142,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,SF,WONG AH HENG,,,40,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,SF,CHONG YOON KIM,,,36,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,REJECTED BALLOT PAPERS,,,,4,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,TOTAL ELECTORATE,,,,254,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH PEKAN WARD,TURNOUT (%),,,,77,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,SF,YONG AH KOW,,,28,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,ALLIANCE - MCA,WONG TAM CHON,,,138,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,ALLIANCE - MCA,CHOO KOON,,,141,WON,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,SF,CHONG MIN CHEE,,,30,LOST,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,REJECTED BALLOT PAPERS,,,,1,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,TOTAL ELECTORATE,,,,225,,
SUNGEI BULOH LOCAL COUNCIL,SUNGEI BULOH SELATAN WARD,TURNOUT (%),,,,79,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN PERTAMA WARD,SF,LAU WAI LIN (MISS),FEMALE,,188,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN PERTAMA WARD,ALLIANCE - MCA,YOW WON KAI,,,159,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN PERTAMA WARD,REJECTED BALLOT PAPERS,,,,7,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN PERTAMA WARD,TOTAL BALLOTS ISSUED,,,,354,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN PERTAMA WARD,TOTAL ELECTORATE,,,,450,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN PERTAMA WARD,TURNOUT (%),,,,78.6,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUA WARD,SF,LAU KWAI YAU (MISS),FEMALE,,192,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUA WARD,ALLIANCE - MCA,FOO KOON SENG,,,339,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUA WARD,REJECTED BALLOT PAPERS,,,,13,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUA WARD,TOTAL BALLOTS ISSUED,,,,544,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUA WARD,TOTAL ELECTORATE,,,,666,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUA WARD,TURNOUT (%),,,,81.7,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETIGA WARD,SF,CHIN AH LAN (MISS),FEMALE,,262,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETIGA WARD,ALLIANCE - MCA,PUNG KENG,,,264,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETIGA WARD,REJECTED BALLOT PAPERS,,,,5,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETIGA WARD,TOTAL BALLOTS ISSUED,,,,531,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETIGA WARD,TOTAL ELECTORATE,,,,687,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETIGA WARD,TURNOUT (%),,,,77.3,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEAMPAT WARD,SF,PANG FATT SANG,,,252,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEAMPAT WARD,ALLIANCE - MCA,LEE TIN SHOONG @ LEE HAI CHING,,,272,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEAMPAT WARD,REJECTED BALLOT PAPERS,,,,9,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEAMPAT WARD,TOTAL BALLOTS ISSUED,,,,533,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEAMPAT WARD,TOTAL ELECTORATE,,,,658,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEAMPAT WARD,TURNOUT (%),,,,81,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELIMA WARD,ALLIANCE - MCA,CHEW WAH KWAY,,,187,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELIMA WARD,SF,GAN BOON KYEE,,,277,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELIMA WARD,REJECTED BALLOT PAPERS,,,,8,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELIMA WARD,TOTAL BALLOTS ISSUED,,,,472,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELIMA WARD,TOTAL ELECTORATE,,,,613,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELIMA WARD,TURNOUT (%),,,,76.9,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEENAM WARD,SF,GOH YONG KWONG,,,166,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEENAM WARD,ALLIANCE - MCA,OON SENG LEE,,,161,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEENAM WARD,REJECTED BALLOT PAPERS,,,,3,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEENAM WARD,TOTAL BALLOTS ISSUED,,,,330,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEENAM WARD,TOTAL ELECTORATE,,,,426,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEENAM WARD,TURNOUT (%),,,,77.4,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETUJOH WARD,ALLIANCE - MCA,LEE CHOON HONG,,,286,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETUJOH WARD,SF,SOO FOOK HEE,,,185,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETUJOH WARD,REJECTED BALLOT PAPERS,,,,4,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETUJOH WARD,TOTAL BALLOTS ISSUED,,,,475,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETUJOH WARD,TOTAL ELECTORATE,,,,634,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KETUJOH WARD,TURNOUT (%),,,,74.9,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELAPAN WARD,SF,GOH YONG MENG,,,210,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELAPAN WARD,ALLIANCE - MCA,SOO AH POH,,,226,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELAPAN WARD,REJECTED BALLOT PAPERS,,,,5,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELAPAN WARD,TOTAL BALLOTS ISSUED,,,,441,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELAPAN WARD,TOTAL ELECTORATE,,,,584,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KELAPAN WARD,TURNOUT (%),,,,75.3,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEMBILAN WARD,SF,LAU KOK KUANG,,,249,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEMBILAN WARD,ALLIANCE - MCA,LIM YOKE LONG,,,239,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEMBILAN WARD,REJECTED BALLOT PAPERS,,,,7,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEMBILAN WARD,TOTAL BALLOTS ISSUED,,,,495,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEMBILAN WARD,TOTAL ELECTORATE,,,,697,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEMBILAN WARD,TURNOUT (%),,,,71,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEPULOH WARD,SF,WONG FOOK HIN,,,230,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEPULOH WARD,ALLIANCE - MCA,NG ANN SOON,,,314,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEPULOH WARD,REJECTED BALLOT PAPERS,,,,5,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEPULOH WARD,TOTAL BALLOTS ISSUED,,,,549,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEPULOH WARD,TOTAL ELECTORATE,,,,690,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEPULOH WARD,TURNOUT (%),,,,79.5,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEBELAS WARD,SF,NG AH KOW,,,234,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEBELAS WARD,ALLIANCE - MCA,NG HAY YAN,,,288,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEBELAS WARD,REJECTED BALLOT PAPERS,,,,9,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEBELAS WARD,TOTAL BALLOTS ISSUED,,,,531,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEBELAS WARD,TOTAL ELECTORATE,,,,697,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KESEBELAS WARD,TURNOUT (%),,,,76.1,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUABELAS WARD,ALLIANCE - MCA,YAP YIN KWEE,,,259,LOST,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUABELAS WARD,SF,NG BING TUCK,,,291,WON,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUABELAS WARD,REJECTED BALLOT PAPERS,,,,9,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUABELAS WARD,TOTAL BALLOTS ISSUED,,,,559,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUABELAS WARD,TOTAL ELECTORATE,,,,714,,
JINJANG LOCAL COUNCIL,JINJANG TEMPATAN KEDUABELAS WARD,TURNOUT (%),,,,78.2,,
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN BARAT WARD,ALLIANCE - MCA,CHOON NGOON,,,,WON,Y
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN BARAT WARD,ALLIANCE - MCA,YAP AH CHONG,,,,WON,Y
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN SELATAN WARD,ALLIANCE - MCA,TAN KENG CHOI,,,,WON,Y
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN SELATAN WARD,ALLIANCE - MCA,LEE WOO SANG,,,,WON,Y
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN PEKAN WARD,ALLIANCE - MCA,CHIN TOT,,,,WON,Y
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN PEKAN WARD,ALLIANCE - MCA,NG THOE GUAN,,,,WON,Y
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN UTARA WARD,ALLIANCE - MCA,WONG SEW,,,,WON,Y
SUBANG LOCAL COUNCIL,SUBANG TEMPATAN UTARA WARD,ALLIANCE - MCA,CHIA KHAI,,,,WON,Y
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,SF,CHONG CHOON,,,153,LOST,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,SF,LOW THIN KOI,,,151,LOST,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,ALLIANCE - MCA,LIM KON PING,,,382,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,ALLIANCE - MCA,LIM BOK KOOI,,,381,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,ALLIANCE - MCA,FONG KWAI,,,377,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,REJECTED BALLOT PAPERS,,,,2,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,TOTAL ELECTORATE,,,,800,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN PEKAN WARD,TURNOUT (%),,,,67.5,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,SF,CHEN TIEN SONG,,,120,LOST,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,ALLIANCE - MCA,CHIN ON,,,329,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,SF,LAI YOU,,,126,LOST,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,ALLIANCE - MCA,YAP FONG,,,322,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,ALLIANCE - MCA,LUN KEE,,,316,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,REJECTED BALLOT PAPERS,,,,5,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,TOTAL ELECTORATE,,,,656,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN TENGAH WARD,TURNOUT (%),,,,70,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,ALLIANCE - MCA,LAI KON SIN,,,252,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,ALLIANCE - MCA,LAI CHONG,,,250,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,SF,WONG CHEE HOI,,,110,LOST,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,SF,YAP LIM,,,109,LOST,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,ALLIANCE - MCA,CHIN CHEE KIN,,,239,WON,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,REJECTED BALLOT PAPERS,,,,6,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,TOTAL ELECTORATE,,,,544,,
SUNGEI WAY LOCAL COUNCIL,SUNGEI WAY TEMPATAN UTARA WARD,TURNOUT (%),,,,68.7,,
SALAK SOUTH BAHRU LOCAL COUNCIL,SALAK TEMPATAN BUKIT WARD,SF,THONG HENG,,,415,WON,
