LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,SF,LOW MAK SING,,,71,LOST,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,ALLIANCE - MCA,CHOO WAI SHAN,,,299,LOST,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,PPP,THAMOTHARAM K.,MALE,,601,WON,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,ALLIANCE - MCA,WONG SENG WAH,,,307,LOST,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,ALLIANCE - MCA,CHIN GIN LYE,,,304,LOST,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,PPP,RAMAIH V.,MALE,,600,WON,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,REJECTED BALLOT PAPERS,,,,23,,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,TOTAL ELECTORATE,,,,1250,,
SUNGEI SIPUT LOCAL COUNCIL,LINTANG WARD,TURNOUT (%),,,,79.3,,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,ALLIANCE - MIC,BALAKRISHNAN,MALE,,407,WON,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,ALLIANCE - MIC,K. GOPAL,MALE,,406,WON,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,PPP,ROCKEY ANTHONY,MALE,,279,LOST,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,PPP,MOO WI,,,264,LOST,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,ALLIANCE - MCA,LIM YEN,,,387,WON,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,PPP,SUPPIAH V.,MALE,,254,LOST,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,SF,LEE AH PING,,,72,LOST,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,REJECTED BALLOT PAPERS,,,,25,,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,TOTAL ELECTORATE,,,,1050,,
SUNGEI SIPUT LOCAL COUNCIL,JALONG WARD,TURNOUT (%),,,,72,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,SF,LEE FUN HIN,,,111,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,ALLIANCE - MCA,TOH SEK THIM,,,96,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,ALLIANCE - MCA,LAU YEW HUNG,,,94,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,PPP,MAK GIN TAK,,,87,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,ALLIANCE - MCA,SIT AH KIEW,,,71,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,REJECTED BALLOT PAPERS,,,,4,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,TOTAL ELECTORATE,,,,249,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN UTARA WARD,TURNOUT (%),,,,77.1,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,SF,KOW SIN KONG,,,94,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,ALLIANCE - MIC,V. MANIKUTTY,MALE,,31,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,ALLIANCE - MCA,CHONG YAN TUCK,,,69,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,INDEPENDENT,LEE AH BAH,,,45,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,PPP,CHEW KIN NAM,,,109,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,SF,HO SIN CHOY,,,109,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,ALLIANCE - MCA,SIN WAH SANG,,,40,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,REJECTED BALLOT PAPERS,,,,3,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,TOTAL ELECTORATE,,,,237,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN SELATAN WARD,TURNOUT (%),,,,73.8,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,SF,HAN TOON YUAN,,,70,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,ALLIANCE - MCA,SIT AH CHOE,,,63,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,PPP,E. RATNAM,MALE,,79,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,ALLIANCE - UMNO,ISMAIL BIN HASAN,MALE,,60,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,ALLIANCE - MCA,CHOONG SWEE MING,,,57,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,SF,LEE SEE HONG,,,67,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,REJECTED BALLOT PAPERS,,,,3,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,TOTAL ELECTORATE,,,,197,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TIMOR WARD,TURNOUT (%),,,,72.1,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,PPP,ADALLI R,,,86,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,PPP,SREEDHARAN N,MALE,,91,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,ALLIANCE - MIC,K. KANTHASAMY,MALE,,83,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,PPP,SARBAN SINGH,MALE,,88,WON,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,ALLIANCE - MCA,KHOO YEE CHIN,,,75,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,ALLIANCE - MIC,A. PERUMAL,MALE,,63,LOST,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,REJECTED BALLOT PAPERS,,,,19,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,TOTAL ELECTORATE,,,,267,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN BARAT WARD,TURNOUT (%),,,,72.3,,
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TENGAH WARD,ALLIANCE - UMNO,HAJI ABD. RAHMAN BIN HAJI DAUD,MALE,,,WON,Y
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TENGAH WARD,ALLIANCE - UMNO,ABDUL RANI BIN ABD. WAHAB,MALE,,,WON,Y
TANJONG RAMBUTAN LOCAL COUNCIL,TANJONG RAMBUTAN TENGAH WARD,ALLIANCE - UMNO,MD. NOORDIN BIN ISMAIL,MALE,,,WON,Y
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,ALLIANCE - MCA,LIN SIN KIEW,,,72,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,SF,YEAP FUN KHENG,,,68,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,PPP,LIEW KWEE SANG,,,174,WON,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,PPP,CHONG YEEN LONG,,,161,WON,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,ALLIANCE - MCA,FOO KIAT HING,,,73,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,PPP,CHIN TIN FOONG,,,154,WON,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,REJECTED BALLOT PAPERS,,,,14,,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,TOTAL ELECTORATE,,,,336,,
JELAPANG LOCAL COUNCIL,JELAPANG UTARA WARD,TURNOUT (%),,,,77.9,,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,ALLIANCE - UMNO,TAHIR BIN C. ABIDIN,MALE,,139,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,PPP,LIM YIOK,,,169,WON,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,ALLIANCE - MCA,WONG SEONG NGEN,,,133,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,PPP,WONG CHONG FAH,,,155,WON,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,SF,YONG YOKE LING,,,88,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,ALLIANCE - UMNO,CHIK ABIDIN BIN ABDUL RAHMAN,MALE,,143,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,PPP,CHAN YONG KIN,,,154,WON,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,REJECTED BALLOT PAPERS,,,,17,,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,TOTAL ELECTORATE,,,,528,,
JELAPANG LOCAL COUNCIL,JELAPANG TIMOR WARD,TURNOUT (%),,,,75.9,,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,ALLIANCE - MIC,K. KANDIAH,MALE,,77,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,ALLIANCE - MCA,WONG LAM,,,72,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,SF,THONG KUANG CHING,,,63,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,PPP,LOKE KWAI,,,160,WON,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,PPP,YIP FOO CHAN,,,154,WON,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,PPP,CHEOW YEE,,,155,WON,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,SF,LOH FON YIN,,,56,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,ALLIANCE - MCA,CHOONG THAN FATT,,,60,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,REJECTED BALLOT PAPERS,,,,8,,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,TOTAL ELECTORATE,,,,428,,
JELAPANG LOCAL COUNCIL,JELAPANG BARAT WARD,TURNOUT (%),,,,69.8,,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,PPP,CHAN YONG KUAN,,,177,WON,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,ALLIANCE - MCA,YEAP THYE,,,57,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,ALLIANCE - MCA,KHOO TECK FOONG JOHN BAPTISH,MALE,,57,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,SF,CHENG NAM HOCK,,,48,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,ALLIANCE - MCA,WONG VOON KONG,,,49,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,PPP,NGAN HON CHOR,,,170,WON,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,PPP,CHIN KUM FOO,,,165,WON,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,REJECTED BALLOT PAPERS,,,,10,,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,TOTAL ELECTORATE,,,,403,,
JELAPANG LOCAL COUNCIL,JELAPANG SELATAN WARD,TURNOUT (%),,,,75.4,,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,ALLIANCE - MCA,FONG MIEN,,,83,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,PPP,KONG HOW,,,164,WON,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,SF,NGOI AH KEOW,,,114,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,PPP,CHEOW PIAW,,,157,WON,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,SF,LEE VEE LOOK,,,106,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,ALLIANCE - MCA,FAN HUP FATT,,,78,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,ALLIANCE - MCA,SENG MUN,,,69,LOST,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,PPP,YONG CHONG KUI,,,153,WON,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,REJECTED BALLOT PAPERS,,,,7,,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,TOTAL ELECTORATE,,,,458,,
JELAPANG LOCAL COUNCIL,JELAPANG TENGAH WARD,TURNOUT (%),,,,72.4,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,SF,LEE HOOI KEAT,,,208,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,SF,HO FOOK,,,206,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,SF,LEONG CHEE KAN,,,206,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,ALLIANCE - MCA,LIM SWEE HAR,,,140,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,ALLIANCE - MIC,MUTHU KUMAR S/O VERIPPAN,MALE,,138,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,ALLIANCE - MCA,TEOH JOO TEE,,,137,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,REJECTED BALLOT PAPERS,,,,3,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,TOTAL ELECTORATE,,,,480,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR BAHRU WARD,TURNOUT (%),,,,75.3,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,ALLIANCE - MCA,CHAI MING,,,226,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,PPP,LIM SAM KEAT,,,219,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,ALLIANCE - MCA,LEONG SOI CHOH,,,217,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,PPP,CHAI KAM,,,206,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,ALLIANCE - MCA,CHAI FONG,,,200,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,PPP,K.P. DORAI S/O KATHIRVELOO,MALE,,192,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,REJECTED BALLOT PAPERS,,,,3,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,TOTAL ELECTORATE,,,,626,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR LAMA WARD,TURNOUT (%),,,,69.8,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,PPP,CHAI KAI,,,317,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,PPP,CHAI CHEW,,,316,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,PPP,CHAI SIEK,,,315,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,ALLIANCE - MCA,KOO CHOW FEE,,,115,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,ALLIANCE - MCA,CHIN KIM FAH,,,115,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,ALLIANCE - MCA,LIM KARN WAH,,,113,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,REJECTED BALLOT PAPERS,,,,7,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,TOTAL ELECTORATE,,,,593,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR SELATAN WARD,TURNOUT (%),,,,74.3,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,SF,CHAI KAN FOOK,,,235,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,SF,CHAI LEEK,,,233,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,SF,CHAI KOO SAI,,,229,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,ALLIANCE - MCA,CHAI WONG SEONG,,,68,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,ALLIANCE - MCA,CHONG CHIN,,,67,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,ALLIANCE - MCA,WONG SUN,,,65,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,REJECTED BALLOT PAPERS,,,,4,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,TOTAL ELECTORATE,,,,435,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR TENGAH WARD,TURNOUT (%),,,,71,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,PPP,CHAI MON,,,220,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,PPP,CHAI TONG,,,218,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,PPP,CHAI KOI FAH,,,215,WON,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,ALLIANCE - MCA,THAM LOY SENG,,,77,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,ALLIANCE - MCA,CHAN WING YAU,,,72,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,ALLIANCE - MCA,LEONG SWEE SAN,,,71,LOST,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,REJECTED BALLOT PAPERS,,,,2,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,TOTAL ELECTORATE,,,,384,,
MALIM NAWAR LOCAL COUNCIL,MALIM NAWAR UTARA WARD,TURNOUT (%),,,,78.1,,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,ALLIANCE - MCA,LOO YEW KONG,,,172,WON,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,PPP,KONG SANG,,,59,LOST,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,ALLIANCE - MCA,FOO LOH FONG,,,194,WON,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,ALLIANCE - MCA,CHAN SIEW HOONG,,,184,WON,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,REJECTED BALLOT PAPERS,,,,24,,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,TOTAL ELECTORATE,,,,325,,
TANJONG TUALANG LOCAL COUNCIL,PEKAN TANJONG TUALANG WARD,TURNOUT (%),,,,77.5,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,PPP,YIN NGOW,,,91,LOST,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,ALLIANCE - MCA,CHEONG FOOK,,,190,WON,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,PPP,CHENG KWAI,,,89,LOST,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,PPP,LAI FOO CHIN,,,81,LOST,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,ALLIANCE - MCA,HO WING CHOON,,,188,WON,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,ALLIANCE - MCA,LEE CHONG,,,189,WON,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,REJECTED BALLOT PAPERS,,,,27,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,TOTAL ELECTORATE,,,,374,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG TIMOR WARD,TURNOUT (%),,,,79.2,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,PPP,CHEW KIM FOOK,,,112,LOST,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,ALLIANCE - MCA,TAI SIM YEOW,,,120,WON,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,PPP,LIN THAM SUNG,,,115,WON,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,ALLIANCE - MCA,LEE SIN YAN,,,127,WON,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,PPP,HOI FOR,,,109,LOST,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,ALLIANCE - MCA,NGAU WENG,,,112,LOST,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,REJECTED BALLOT PAPERS,,,,57,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,TOTAL ELECTORATE,,,,324,,
TANJONG TUALANG LOCAL COUNCIL,TANJONG TUALANG SELATAN WARD,TURNOUT (%),,,,78.4,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,ALLIANCE - MCA,LIM CHAI BOON,,,462,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,ALLIANCE - MCA,TAN GEOK KIM,,,526,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,INDEPENDENT,SU CHEE ENG,,,415,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,ALLIANCE - MCA,LEE KHING HOE,,,512,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,ALLIANCE - MCA,LING CHING HWA,,,489,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,ALLIANCE - MCA,TAN LEONG SENG,,,406,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,INDEPENDENT,LIM YEW HONG,,,517,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,INDEPENDENT,LOO KEE HONG,,,424,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,INDEPENDENT,ONG KONG THYE,,,412,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,INDEPENDENT,LOY HEAN HEONG,,,485,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,INDEPENDENT,OOI TEONG GUAN,,,155,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,REJECTED BALLOT PAPERS,,,,25,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,TOTAL ELECTORATE,,,,1256,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR LAMA WARD,TURNOUT (%),,,,82,,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,PPP,DING TEK WON,,,561,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,ALLIANCE - MCA,NGO CHAI KUANG,,,420,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,PPP,YONG CHOO CHAI,,,519,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,PPP,TAN CHEONG MING,,,495,WON,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,ALLIANCE - MCA,DIONG SIA ENG,,,379,LOST,
AYER TAWAR LOCAL COUNCIL,AYER TAWAR BAHRU WARD,ALLIANCE - MCA,DING SENG HWA,,,364,LOST,
