LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
BERTAM LOCAL COUNCIL,BERTAM HILIR WARD,ALLIANCE - UMNO,CHE KOB BIN MAT ARIS,MALE,,79,WON,
BERTAM LOCAL COUNCIL,BERTAM HILIR WARD,PMIP,SEMAIL BIN DOLLAH,MALE,,48,LOST,
BERTAM LOCAL COUNCIL,BERTAM HILIR WARD,ALLIANCE - UMNO,YAAKOB BIN IBRAHIM,MALE,,79,WON,
BERTAM LOCAL COUNCIL,BERTAM HILIR WARD,REJECTED BALLOT PAPERS,,,,7,,
BERTAM LOCAL COUNCIL,BERTAM HILIR WARD,TOTAL BALLOTS ISSUED,,,,,,
BERTAM LOCAL COUNCIL,BERTAM HILIR WARD,TOTAL ELECTORATE,,,,163,,
BERTAM LOCAL COUNCIL,BERTAM HILIR WARD,TURNOUT (%),,,,88.3,,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,ALLIANCE - UMNO,JUSOH BIN SAID,MALE,,37,WON,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,ALLIANCE - UMNO,HUSSAIN BIN H. ABDULLAH,MALE,,39,WON,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,ALLIANCE - UMNO,JUSOFF BIN SAID,MALE,,36,WON,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,PMIP,SIDI AHMAD BIN ISMAIL,MALE,,26,LOST,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,PMIP,LATIFF BIN OMAT,MALE,,28,LOST,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,PMIP,WAN ISMAIL BIN W. HARUN,MALE,,26,LOST,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,REJECTED BALLOT PAPERS,,,,0,,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,TOTAL BALLOTS ISSUED,,,,,,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,TOTAL ELECTORATE,,,,69,,
BERTAM LOCAL COUNCIL,BERTAM HULU WARD,TURNOUT (%),,,,93,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,ALLIANCE - UMNO,MUSA B. AWANG,MALE,,74,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,PMIP,MOHD. YUNUS B. MOHD SHAH,MALE,,128,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,PMIP,HAJI SALLEH BIN CHE NOH,MALE,,130,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,ALLIANCE - UMNO,MAHMOOD B. HAJI ISMAIL,MALE,,78,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,ALLIANCE - UMNO,HAMZAH B. YUSOFF,MALE,,72,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,PMIP,MOHD. ZAIN B. TIMUN,MALE,,119,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,REJECTED BALLOT PAPERS,,,,5,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,TOTAL BALLOTS ISSUED,,,,,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,TOTAL ELECTORATE,,,,262,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HILIR WARD,TURNOUT (%),,,,80.5,,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,ALLIANCE - MCA,ONG KHOON SENG,,,150,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,ALLIANCE - UMNO,LATIFF BIN ABU BAKAR,MALE,,163,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,PMIP,AWG. HAMAT B. TAIB,MALE,,162,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,PMIP,HASSAN B. ISMAIL,MALE,,165,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,PMIP,DAUD B. AWANG TEH,MALE,,156,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,ALLIANCE - UMNO,MOHD. NOOR B. HAJI TAIB,MALE,,149,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,REJECTED BALLOT PAPERS,,,,3,,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,TOTAL ELECTORATE,,,,388,,
TEMANGAN LOCAL COUNCIL,TEMANGAN TENGAH WARD,TURNOUT (%),,,,84.5,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,ALLIANCE - MCA,AW WEE CHIN,,,245,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,PMIP,ISMAIL B. HAJI HAMZAH,MALE,,160,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,PMIP,MAJID B. MOHAMAD,MALE,,160,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,PMIP,ABDULLAH B. SENIK,MALE,,159,LOST,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,ALLIANCE - UMNO,DAUD B. ISHAK,MALE,,265,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,ALLIANCE - MCA,AW TUANG CHIN,,,250,WON,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,REJECTED BALLOT PAPERS,,,,5,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,TOTAL BALLOTS ISSUED,,,,,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,TOTAL ELECTORATE,,,,532,,
TEMANGAN LOCAL COUNCIL,TEMANGAN HULU WARD,TURNOUT (%),,,,80.5,,
GUA MUSANG LOCAL COUNCIL,BANDAR GUA MUSANG WARD,ALLIANCE - MCA,CHOO YONG @ CHIAP HEE,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,BANDAR GUA MUSANG WARD,ALLIANCE - MCA,SEE WAI LEONG @ SEE MENG SUNG,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,BANDAR GUA MUSANG WARD,ALLIANCE - MCA,LEE CHONG AH,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,KG. BHARU HILIR WARD,ALLIANCE - MCA,CHAN LAP NYAN,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,KG. BHARU HILIR WARD,ALLIANCE - MCA,LEONG SEE POH,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,KG. BHARU HILIR WARD,ALLIANCE - MCA,VOON KHOON SIONG,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,KG. BHARU HULU WARD,ALLIANCE - MCA,WONG AH KOW,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,KG. BHARU HULU WARD,ALLIANCE - MCA,LU YEN TEOW,,,,WON,Y
GUA MUSANG LOCAL COUNCIL,KG. BHARU HULU WARD,ALLIANCE - MCA,HO LIP KEE,,,,WON,Y
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,ALLIANCE - UMNO,NOR BIN HAJI MOHAMED,MALE,,73,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,ALLIANCE - UMNO,ABDULLAH BIN ISHAK,MALE,,72,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,ALLIANCE - UMNO,ZAKARIA BIN AWANG MAT,MALE,,72,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,PMIP,ABDUL RAHMAN BIN MOHD SALLEH,MALE,,166,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,PMIP,DAUD BIN HJ. AWANG,MALE,,164,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,PMIP,MOHD. NOR BIN DAUD,MALE,,166,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,REJECTED BALLOT PAPERS,,,,4,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,TOTAL ELECTORATE,,,,266,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU UTARA WARD,TURNOUT (%),,,,91.7,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,ALLIANCE - UMNO,WAN ABAS BIN HJ. DRAMAN,MALE,,54,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,ALLIANCE - UMNO,ZAKARIA BIN HJ. HASSAN,MALE,,53,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,ALLIANCE - UMNO,WAN HUSSAIN BIN WAN ISHAK,MALE,,51,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,PMIP,AWANG BIN BESAR,MALE,,75,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,PMIP,YUSOFF BIN DAUD,MALE,,69,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,PMIP,NOR BIN JUSOH,MALE,,69,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,REJECTED BALLOT PAPERS,,,,3,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,TOTAL ELECTORATE,,,,137,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU TIMOR WARD,TURNOUT (%),,,,92.7,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,ALLIANCE - UMNO,HARUN BIN MAT AMIN,MALE,,86,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,ALLIANCE - MCA,GAN YEE CHENG,,,85,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,ALLIANCE - UMNO,SU BIN CHE MAT,MALE,,87,LOST,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,PMIP,IBRAHIM BIN MOHAMED,MALE,,158,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,PMIP,ABDULLAH BIN IBRAHIM,MALE,,154,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,PMIP,AB. GHANI BIN DAUD,MALE,,150,WON,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,REJECTED BALLOT PAPERS,,,,2,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,TOTAL ELECTORATE,,,,336,,
CHERANG RUKU LOCAL COUNCIL,CHERANG RUKU SELATAN WARD,TURNOUT (%),,,,73,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,ALLIANCE - UMNO,HAJI YUSOFF BIN HAJI MOHAMAD,MALE,,82,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,ALLIANCE - UMNO,HAJI ISMAIL BIN ALI,MALE,,82,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,ALLIANCE - MCA,WONG HING CHEW,,,83,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,PMIP,HARUN B. GURI YAMAN,MALE,,22,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,PMIP,ABDULLAH B. JA'AFAR,MALE,,21,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,PMIP,HUSSIN BIN HJ. JA'AFAR,MALE,,21,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,REJECTED BALLOT PAPERS,,,,0,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,TOTAL ELECTORATE,,,,137,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG BARAT WARD,TURNOUT (%),,,,76.6,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,ALLIANCE - UMNO,MAHMOOD SABRY BIN HJ. AB. RAHMAN,MALE,,52,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,ALLIANCE - UMNO,YUNUS BIN AHMAD,MALE,,53,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,PMIP,IBRAHIM B. MOHD. SASHAH,MALE,,55,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,PMIP,HAMZAH B. AB. RAHMAN,MALE,,57,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,ALLIANCE - UMNO,ABDULLAH BIN DAUD,MALE,,51,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,PMIP,HAJI SALLEH B. AWANG YEH,MALE,,54,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,REJECTED BALLOT PAPERS,,,,2,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,TOTAL ELECTORATE,,,,126,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG UTARA WARD,TURNOUT (%),,,,87.3,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,ALLIANCE - UMNO,HARITHA BIN TAIB,MALE,,76,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,PMIP,YEDIN B. DOLLAH,MALE,,62,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,PMIP,MOHD. NOOR BIN HJ. SEMAN,MALE,,61,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,PMIP,MOHAMED BIN MAT HASSAN,MALE,,61,LOST,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,ALLIANCE - UMNO,AB. RAHMAN BIN ABDULLAH,MALE,,79,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,ALLIANCE - UMNO,AHMAD BIN TAIB,MALE,,77,WON,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,REJECTED BALLOT PAPERS,,,,0,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,TOTAL ELECTORATE,,,,178,,
PULAI CHONDONG LOCAL COUNCIL,PULAI CHONDONG TIMOR WARD,TURNOUT (%),,,,79,,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,PMIP,WAN MAHMOOD BIN WAN MAMAT,MALE,,77,WON,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,ALLIANCE - UMNO,ISMAIL BIN HAJI ABDULLAH,MALE,,79,WON,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,ALLIANCE - UMNO,CHE HASNAH BT. IDRIS,FEMALE,,75,WON,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,ALLIANCE - UMNO,MOHD. NAWI B. MOHD. SALLEH,MALE,,66,LOST,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,PMIP,CHE OMAR BIN MOHAMED,MALE,,73,LOST,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,REJECTED BALLOT PAPERS,,,,1,,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,TOTAL BALLOTS ISSUED,,,,,,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,TOTAL ELECTORATE,,,,214,,
TANAH MERAH LOCAL COUNCIL,BANGGOL WARD,TURNOUT (%),,,,74.3,,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,ALLIANCE - MCA,ONG HENG CHEONG,,,161,WON,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,PMIP,AHMAD BIN AB. RASHID,MALE,,52,LOST,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,PMIP,W. MAHMOOD B. W. IBRAHIM,MALE,,57,LOST,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,ALLIANCE - MCA,WEE CHONG BENG,,,164,WON,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,ALLIANCE - UMNO,AWANG TEH B. AWANG BESAR,MALE,,162,WON,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,REJECTED BALLOT PAPERS,,,,7,,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,TOTAL BALLOTS ISSUED,,,,,,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,TOTAL ELECTORATE,,,,374,,
TANAH MERAH LOCAL COUNCIL,TANAH MERAH PEKAN WARD,TURNOUT (%),,,,61.8,,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,PMIP,HUSSAIN BIN OTHMAN,MALE,,128,WON,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,PMIP,HUSSIN BIN AHMAD,MALE,,126,WON,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,ALLIANCE - UMNO,YAACOB BIN AWANG,MALE,,101,LOST,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,ALLIANCE - UMNO,YAACOB BIN ABAS,MALE,,92,LOST,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,PMIP,MOHAMED BIN ALI,MALE,,125,WON,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,ALLIANCE - UMNO,CHE OMAR BIN VAPPU,MALE,,91,LOST,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,REJECTED BALLOT PAPERS,,,,4,,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,TOTAL BALLOTS ISSUED,,,,,,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,TOTAL ELECTORATE,,,,312,,
TANAH MERAH LOCAL COUNCIL,PONDOK WARD,TURNOUT (%),,,,75,,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,ALLIANCE - UMNO,CHE PA BIN SULAIMAN,MALE,,176,WON,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,ALLIANCE - UMNO,MOHD. ZAIN BIN ISMAIL,MALE,,176,WON,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,PMIP,CHE LAH BIN HJ. TAIB,MALE,,79,LOST,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,PMIP,DERAMAN BIN LATIFF,MALE,,78,LOST,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,ALLIANCE - UMNO,AB. GHANI BIN MOHAMED,MALE,,176,WON,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,PMIP,DAUD BIN AHMAD,MALE,,78,LOST,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,REJECTED BALLOT PAPERS,,,,3,,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,TOTAL BALLOTS ISSUED,,,,,,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,TOTAL ELECTORATE,,,,296,,
TANAH MERAH LOCAL COUNCIL,TEPI SUNGEI WARD,TURNOUT (%),,,,88.1,,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,PMIP,ZAKARIA BIN ABU BAKAR,MALE,,572,WON,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,PMIP,ABDUL RAHMAN BIN ABAS,MALE,,573,WON,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,PMIP,ISMAIL BIN MAMAT,MALE,,574,WON,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,ALLIANCE - UMNO,ABDUL RAHMAN B. HJ. MAHMOOD,MALE,,200,LOST,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,ALLIANCE - UMNO,MAT BIN ABDULLAH,MALE,,193,LOST,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,ALLIANCE - UMNO,MUSTAPHA ALIAS SETAPHA B. DAUD,MALE,,191,LOST,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,REJECTED BALLOT PAPERS,,,,9,,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,TOTAL BALLOTS ISSUED,,,,,,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,TOTAL ELECTORATE,,,,1074,,
DAERAH KADOK LOCAL COUNCIL,BUT BULOH POH WARD,TURNOUT (%),,,,73.6,,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,ALLIANCE - UMNO,IBRAHIM BIN MALEK,MALE,,227,LOST,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,ALLIANCE - UMNO,ABD. MANAF BIN AB. RAHMAN,MALE,,227,LOST,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,ALLIANCE - UMNO,SAPII BIN SALLEH,MALE,,225,LOST,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,PMIP,MAT SAMAN BIN MAT AKIT,MALE,,299,WON,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,PMIP,N. DIR BIN AWANG,MALE,,299,WON,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,PMIP,ZAKARIA BIN HAMZAH,MALE,,296,WON,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,REJECTED BALLOT PAPERS,,,,9,,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,TOTAL BALLOTS ISSUED,,,,,,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,TOTAL ELECTORATE,,,,684,,
DAERAH KADOK LOCAL COUNCIL,PEROL WARD,TURNOUT (%),,,,79.7,,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,PMIP,ISMAIL B. AWANG NEK,MALE,,546,WON,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,PMIP,YUSOFF B. AWANG,MALE,,550,WON,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,PMIP,ABD. GHANI BIN YAACOB,MALE,,544,WON,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,ALLIANCE - UMNO,HUSSIN B. HJ. MAJID,MALE,,141,LOST,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,ALLIANCE - UMNO,YAACOB BIN AWANG,MALE,,134,LOST,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,ALLIANCE - UMNO,MOHD. NOR BIN YAACOB,MALE,,136,LOST,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,REJECTED BALLOT PAPERS,,,,9,,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,TOTAL BALLOTS ISSUED,,,,,,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,TOTAL ELECTORATE,,,,963,,
DAERAH KADOK LOCAL COUNCIL,KADOK WARD,TURNOUT (%),,,,73.5,,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,PMIP,MAMAT BIN HARUN,MALE,,330,WON,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,PMIP,MOHD. NOR BIN SAAT,MALE,,332,WON,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,PMIP,ISMAIL BIN YAACOB,MALE,,333,WON,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,ALLIANCE - UMNO,ZAKARIA BIN HJ. MAT AKIB,MALE,,129,LOST,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,ALLIANCE - UMNO,SAMAN B. AWANG,MALE,,127,LOST,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,ALLIANCE - UMNO,YA ALIAS YUSOFF B. HJ. MAT ALI,MALE,,139,LOST,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,REJECTED BALLOT PAPERS,,,,8,,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,TOTAL BALLOTS ISSUED,,,,,,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,TOTAL ELECTORATE,,,,609,,
DAERAH KADOK LOCAL COUNCIL,PATEK WARD,TURNOUT (%),,,,77.3,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,PMIP,YAACOB BIN HAJI SULAIMAN,MALE,,558,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,ALLIANCE - UMNO,NAWI BIN ABDUL RAHMAN,MALE,,469,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,ALLIANCE - UMNO,YAHYA BIN DERAMAN,MALE,,470,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,PMIP,MAT NAWI BIN ISMAIL,MALE,,566,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,PMIP,HJ. AHMAD BIN YAACOB,MALE,,555,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,ALLIANCE - UMNO,MAHMOOD BIN SAUD,MALE,,461,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,REJECTED BALLOT PAPERS,,,,53,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,TOTAL BALLOTS ISSUED,,,,,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,TOTAL ELECTORATE,,,,1354,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,BADAK SERENDAH WARD,TURNOUT (%),,,,82.1,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,ALLIANCE - UMNO,ABDUL RAHMAN BIN HAJI AWANG,MALE,,555,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,PMIP,ISMAIL BIN HAJI TAIB,MALE,,561,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,PMIP,MOHD. DAUD BIN ISMAIL,MALE,,555,WON,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,PMIP,CHE OTHMAN BIN YUSOFF,MALE,,552,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,ALLIANCE - UMNO,HAJI NASIR BIN AWANG,MALE,,546,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,ALLIANCE - UMNO,ISMAIL BIN BAKAR,MALE,,549,LOST,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,REJECTED BALLOT PAPERS,,,,37,,
DAERAH PANGKAL KALONG LOCAL COUNCIL,KETEREH WARD,TOTAL BALLOTS ISSUED,,,,,,
