LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,ALLIANCE - MCA,YANG WEE MIN,,,88,WON,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,INDEPENDENT,OTHMAN BIN JAAFAR,MALE,,34,LOST,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,ALLIANCE - UMNO,RAZAK BIN MAN,MALE,,91,WON,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,INDEPENDENT,TEH ENG HOO,,,39,LOST,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,INDEPENDENT,SALLEH BIN YUSOFF,MALE,,31,LOST,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,REJECTED BALLOT PAPERS,,,,3,,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,TOTAL ELECTORATE,,,,141,,
SIMPANG TIGA LOCAL COUNCIL,BARAT WARD,TURNOUT (%),,,,91.4,,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,ALLIANCE - UMNO,MANSUR BIN REJAB,MALE,,80,WON,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,INDEPENDENT,OH AIK CHUNG,,,55,LOST,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,INDEPENDENT,YEOH AH CHIEW,,,58,LOST,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,ALLIANCE - MCA,GOH CHENG HOCK,,,80,WON,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,INDEPENDENT,YIEW AH LIEW,,,52,LOST,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,ALLIANCE - MCA,CHAI TIN KOK,,,78,WON,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,ALLIANCE - UMNO,AYOB BIN HANAFI,MALE,,77,WON,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,REJECTED BALLOT PAPERS,,,,2,,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,TOTAL ELECTORATE,,,,155,,
SIMPANG TIGA LOCAL COUNCIL,TIMOR WARD,TURNOUT (%),,,,90.3,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,BARAT WARD,ALLIANCE - MCA,TEOH SHEAH CHEOK,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,BARAT WARD,ALLIANCE - MCA,YEAP THIAM SWEE,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,BARAT WARD,ALLIANCE - MCA,TAN KOON TUAN,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,BARAT WARD,REJECTED BALLOT PAPERS,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,BARAT WARD,TOTAL ELECTORATE,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,BARAT WARD,TURNOUT (%),,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,TIMOR WARD,ALLIANCE - MCA,CHIN TEIK SENG,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,TIMOR WARD,ALLIANCE - MCA,HO CHENG GUAN,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,TIMOR WARD,ALLIANCE - MCA,TAN CHOON HOCK,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,TIMOR WARD,REJECTED BALLOT PAPERS,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,TIMOR WARD,TOTAL ELECTORATE,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,TIMOR WARD,TURNOUT (%),,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - MCA,TAN TWEE YANG,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - UMNO,CHE ABDULA RAHMAN BIN HUSSAIN,MALE,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - MCA,TEOH SUI LAI,,,,WON,Y
SUNGEI KECHIL ILLIR LOCAL COUNCIL,KAMPONG WARD,REJECTED BALLOT PAPERS,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,KAMPONG WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,KAMPONG WARD,TOTAL ELECTORATE,,,,,,
SUNGEI KECHIL ILLIR LOCAL COUNCIL,KAMPONG WARD,TURNOUT (%),,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU II WARD,ALLIANCE - MCA,TAN ENG SIANG,,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU II WARD,ALLIANCE - MCA,GOH CHAI TUANG,,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU II WARD,ALLIANCE - MCA,LOO AH KUAN,,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU II WARD,REJECTED BALLOT PAPERS,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU II WARD,TOTAL BALLOTS ISSUED,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU II WARD,TOTAL ELECTORATE,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU II WARD,TURNOUT (%),,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU I WARD,ALLIANCE - MCA,LOH THEE WAH,,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU I WARD,ALLIANCE - MCA,CHONG HAI JEM,,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU I WARD,ALLIANCE - UMNO,CHE JAN BINTI AHMAD,FEMALE,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU I WARD,REJECTED BALLOT PAPERS,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU I WARD,TOTAL BALLOTS ISSUED,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU I WARD,TOTAL ELECTORATE,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN BAHRU I WARD,TURNOUT (%),,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - UMNO,REJAB BIN DERASHID,MALE,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - UMNO,ABU BAKAR BIN ABDULLAH,MALE,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - MCA,LEOW POH SENG @ LEOW SAY KOW,,,,WON,Y
POKOK SENA LOCAL COUNCIL,PEKAN LAMA WARD,REJECTED BALLOT PAPERS,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN LAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN LAMA WARD,TOTAL ELECTORATE,,,,,,
POKOK SENA LOCAL COUNCIL,PEKAN LAMA WARD,TURNOUT (%),,,,,,
BEDONG LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - MCA,TEH GUAN BEOH,,,,WON,Y
BEDONG LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - MCA,TEH AH SENG,,,,WON,Y
BEDONG LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - MCA,KHAW POH HIN,,,,WON,Y
BEDONG LOCAL COUNCIL,KAMPONG WARD,REJECTED BALLOT PAPERS,,,,,,
BEDONG LOCAL COUNCIL,KAMPONG WARD,TOTAL BALLOTS ISSUED,,,,,,
BEDONG LOCAL COUNCIL,KAMPONG WARD,TOTAL ELECTORATE,,,,,,
BEDONG LOCAL COUNCIL,KAMPONG WARD,TURNOUT (%),,,,,,
BEDONG LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - UMNO,HAJI GHAZALI BIN LEBAI YASIN,MALE,,,WON,Y
BEDONG LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - UMNO,AHMAD BIN SHAARI,MALE,,,WON,Y
BEDONG LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - MIC,K. SUBRAMANIAM,MALE,,,WON,Y
BEDONG LOCAL COUNCIL,PEKAN LAMA WARD,REJECTED BALLOT PAPERS,,,,,,
BEDONG LOCAL COUNCIL,PEKAN LAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
BEDONG LOCAL COUNCIL,PEKAN LAMA WARD,TOTAL ELECTORATE,,,,,,
BEDONG LOCAL COUNCIL,PEKAN LAMA WARD,TURNOUT (%),,,,,,
BEDONG LOCAL COUNCIL,PEKAN BARU WARD,ALLIANCE - MCA,OOI AH KANG,,,,WON,Y
BEDONG LOCAL COUNCIL,PEKAN BARU WARD,ALLIANCE - MCA,TEOH BEE TIAM,,,,WON,Y
BEDONG LOCAL COUNCIL,PEKAN BARU WARD,ALLIANCE - MCA,LOO YUNG HOCK,,,,WON,Y
BEDONG LOCAL COUNCIL,PEKAN BARU WARD,REJECTED BALLOT PAPERS,,,,,,
BEDONG LOCAL COUNCIL,PEKAN BARU WARD,TOTAL BALLOTS ISSUED,,,,,,
BEDONG LOCAL COUNCIL,PEKAN BARU WARD,TOTAL ELECTORATE,,,,,,
BEDONG LOCAL COUNCIL,PEKAN BARU WARD,TURNOUT (%),,,,,,
MERBAU PULAS LOCAL COUNCIL,PEKAN BARAT WARD,ALLIANCE - MCA,LIM KEAT LAI,,,,WON,Y
MERBAU PULAS LOCAL COUNCIL,PEKAN BARAT WARD,ALLIANCE - MCA,LIM YEW KHOON,,,,WON,Y
MERBAU PULAS LOCAL COUNCIL,PEKAN BARAT WARD,ALLIANCE - MCA,TAN SIM CHONG,,,,WON,Y
MERBAU PULAS LOCAL COUNCIL,PEKAN BARAT WARD,REJECTED BALLOT PAPERS,,,,,,
MERBAU PULAS LOCAL COUNCIL,PEKAN BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
MERBAU PULAS LOCAL COUNCIL,PEKAN BARAT WARD,TOTAL ELECTORATE,,,,,,
MERBAU PULAS LOCAL COUNCIL,PEKAN BARAT WARD,TURNOUT (%),,,,,,
MERBAU PULAS LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - UMNO,HASHIM BIN ISMAIL,MALE,,,WON,Y
MERBAU PULAS LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - UMNO,AWANG BIN MAT,MALE,,,WON,Y
MERBAU PULAS LOCAL COUNCIL,KAMPONG WARD,ALLIANCE - UMNO,ISHAK BIN ISMAIL,MALE,,,WON,Y
MERBAU PULAS LOCAL COUNCIL,KAMPONG WARD,REJECTED BALLOT PAPERS,,,,,,
MERBAU PULAS LOCAL COUNCIL,KAMPONG WARD,TOTAL BALLOTS ISSUED,,,,,,
MERBAU PULAS LOCAL COUNCIL,KAMPONG WARD,TOTAL ELECTORATE,,,,,,
MERBAU PULAS LOCAL COUNCIL,KAMPONG WARD,TURNOUT (%),,,,,,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,ALLIANCE - UMNO,ABD. RAZAK BIN ABD. RAHMAN,MALE,,35,LOST,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,ALLIANCE - MCA,TAN TIANG BENG,,,53,LOST,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,ALLIANCE - MCA,LIM YEW SENG,,,110,WON,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,SF,ANG ENG TEK,,,87,WON,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,SF,ONG SWEE HOON,,,69,WON,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,REJECTED BALLOT PAPERS,,,,1,,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,TOTAL ELECTORATE,,,,156,,
MERBAU PULAS LOCAL COUNCIL,PEKAN TIMOR WARD,TURNOUT (%),,,,78.2,,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,ALLIANCE - UMNO,HJ. ALI BIN TAHA,MALE,,119,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,ALLIANCE - MCA,TAN SWEE YEW,,,117,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,ALLIANCE - MCA,HWANG CHIA SHIN,,,124,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,PMIP,HASSAN BIN HJ. ISMAIL,MALE,,251,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,PMIP,ISMAIL BIN HUSAIN,MALE,,249,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,PMIP,ABU BAKAR BIN HJ. HUSSAIN,MALE,,243,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,REJECTED BALLOT PAPERS,,,,3,,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,TOTAL ELECTORATE,,,,569,,
GUAR CHEMPEDAK LOCAL COUNCIL,BAHRU WARD,TURNOUT (%),,,,66,,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,ALLIANCE - MCA,LEONG SOO POW,,,212,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,INDEPENDENT,CHONG SIM YONG,,,43,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,ALLIANCE - UMNO,SULAIMAN BIN ABD. RAHMAN,MALE,,255,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,PMIP,ISMAIL BIN HJ. HANAPIAH,MALE,,332,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,PMIP,HJ. AHMAD BIN SALEH,MALE,,333,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,ALLIANCE - MCA,GOH ENG SENG,,,195,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,PMIP,MAN BIN JONIT,MALE,,329,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,REJECTED BALLOT PAPERS,,,,21,,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,TOTAL BALLOTS ISSUED,,,,,,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,TOTAL ELECTORATE,,,,841,,
GUAR CHEMPEDAK LOCAL COUNCIL,MISJID WARD,TURNOUT (%),,,,72.1,,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,INDEPENDENT,P'NG CHUA TIANG,,,81,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,INDEPENDENT,HOE KIM KIW,,,42,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,INDEPENDENT,OTHMAN BIN NEK,MALE,,48,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,SF,AZIZAN BIN JOHARI,MALE,,105,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,ALLIANCE - UMNO,MOHD. IDRIS MOKHTAR AHMAD,MALE,,176,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,ALLIANCE - MCA,FANG CHOK SEONG,,,156,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,ALLIANCE - MCA,HWANG KUAN CHIN,,,150,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,REJECTED BALLOT PAPERS,,,,7,,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,TOTAL BALLOTS ISSUED,,,,,,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,TOTAL ELECTORATE,,,,353,,
GUAR CHEMPEDAK LOCAL COUNCIL,PEKAN RABU WARD,TURNOUT (%),,,,75.6,,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,ALLIANCE - UMNO,RAMLI BIN SAAD,MALE,,99,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,ALLIANCE - UMNO,LEBAI JAAFAR BIN IDRIS,MALE,,94,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,ALLIANCE - UMNO,OSMAN BIN LEBAI ABDUL SAMAD,MALE,,95,LOST,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,PMIP,MAT BIN HASSAN,MALE,,190,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,PMIP,YAHAYA BIN ISHAK,MALE,,186,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,PMIP,HASHIM BIN BAKAR,MALE,,188,WON,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,REJECTED BALLOT PAPERS,,,,9,,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,TOTAL BALLOTS ISSUED,,,,,,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,TOTAL ELECTORATE,,,,396,,
GUAR CHEMPEDAK LOCAL COUNCIL,PONDOK WARD,TURNOUT (%),,,,75.7,,
SELAMA LOCAL COUNCIL,RELONG WARD,ALLIANCE - MCA,LAM WAI KEE,,,,WON,Y
SELAMA LOCAL COUNCIL,RELONG WARD,ALLIANCE - MCA,CHAN KOK TAI,,,,WON,Y
SELAMA LOCAL COUNCIL,RELONG WARD,ALLIANCE - MCA,WOO PUN,,,,WON,Y
SELAMA LOCAL COUNCIL,RELONG WARD,REJECTED BALLOT PAPERS,,,,,,
SELAMA LOCAL COUNCIL,RELONG WARD,TOTAL BALLOTS ISSUED,,,,,,
SELAMA LOCAL COUNCIL,RELONG WARD,TOTAL ELECTORATE,,,,,,
SELAMA LOCAL COUNCIL,RELONG WARD,TURNOUT (%),,,,,,
SELAMA LOCAL COUNCIL,TENGAH WARD,ALLIANCE - MCA,TAN THIAN BENG,,,,WON,Y
SELAMA LOCAL COUNCIL,TENGAH WARD,ALLIANCE - MCA,NG KIM KEE,,,,WON,Y
SELAMA LOCAL COUNCIL,TENGAH WARD,ALLIANCE - MCA,LEONG CHIN YEAN,,,,WON,Y
SELAMA LOCAL COUNCIL,TENGAH WARD,REJECTED BALLOT PAPERS,,,,,,
SELAMA LOCAL COUNCIL,TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
SELAMA LOCAL COUNCIL,TENGAH WARD,TOTAL ELECTORATE,,,,,,
SELAMA LOCAL COUNCIL,TENGAH WARD,TURNOUT (%),,,,,,
SELAMA LOCAL COUNCIL,PEKAN WARD,ALLIANCE - MCA,NG SUI SEONG,,,,WON,Y
SELAMA LOCAL COUNCIL,PEKAN WARD,ALLIANCE - UMNO,HASSIM BIN AHMAD,MALE,,,WON,Y
SELAMA LOCAL COUNCIL,PEKAN WARD,ALLIANCE - MCA,YEONG TENG SANG,,,,WON,Y
SELAMA LOCAL COUNCIL,PEKAN WARD,REJECTED BALLOT PAPERS,,,,,,
SELAMA LOCAL COUNCIL,PEKAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SELAMA LOCAL COUNCIL,PEKAN WARD,TOTAL ELECTORATE,,,,,,
SELAMA LOCAL COUNCIL,PEKAN WARD,TURNOUT (%),,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - MCA,TEH HING KAH,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - MCA,TEOH BEAN JOO,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - MCA,WONG SEN SHIN,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - MCA,MAR CHUAN CHEOW,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - MCA,WONG PUN THEAM,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,ALLIANCE - UMNO,YAHYA BIN HJ. MOHD SAAD,MALE,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,REJECTED BALLOT PAPERS,,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,TOTAL BALLOTS ISSUED,,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,TOTAL ELECTORATE,,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN LAMA WARD,TURNOUT (%),,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,ALLIANCE - MCA,HOR TUCK HEONG,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,ALLIANCE - MCA,LIM SIN YONG,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,ALLIANCE - MCA,YEONG PENG WAH,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,ALLIANCE - MCA,WONG THAI LOONG,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,ALLIANCE - MCA,FOO WOON FONG,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,ALLIANCE - MCA,CHONG KIM WAH,,,,WON,Y
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,REJECTED BALLOT PAPERS,,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,TOTAL ELECTORATE,,,,,,
CHANGLUN LOCAL COUNCIL,PEKAN BAHRU WARD,TURNOUT (%),,,,,,
SUNGEI LALLANG LOCAL COUNCIL,UTARA WARD,ALLIANCE - MCA,ANG TOON CHENG,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,UTARA WARD,ALLIANCE - MCA,THENG WOOI MOH,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,UTARA WARD,ALLIANCE - MCA,TENG PUANG SENG,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,UTARA WARD,REJECTED BALLOT PAPERS,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,UTARA WARD,TOTAL ELECTORATE,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,UTARA WARD,TURNOUT (%),,,,,,
SUNGEI LALLANG LOCAL COUNCIL,TENGAH WARD,ALLIANCE - MCA,LIM BEK SEH,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,TENGAH WARD,ALLIANCE - MCA,KHOO BUCK CHEW,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,TENGAH WARD,ALLIANCE - MCA,NG KIM PENG,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,TENGAH WARD,REJECTED BALLOT PAPERS,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,TENGAH WARD,TOTAL ELECTORATE,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,TENGAH WARD,TURNOUT (%),,,,,,
SUNGEI LALLANG LOCAL COUNCIL,SELATAN WARD,ALLIANCE - MCA,NG SIEW PHENG,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,SELATAN WARD,ALLIANCE - MCA,KOAY SENG HUAT,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,SELATAN WARD,ALLIANCE - MCA,ANG TOON PIAH,,,,WON,Y
SUNGEI LALLANG LOCAL COUNCIL,SELATAN WARD,REJECTED BALLOT PAPERS,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,SELATAN WARD,TOTAL ELECTORATE,,,,,,
SUNGEI LALLANG LOCAL COUNCIL,SELATAN WARD,TURNOUT (%),,,,,,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,ALLIANCE - UMNO,LEBAI ABD. RAHMAN BIN SALLEH,MALE,,73,WON,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,ALLIANCE - MIC,RAMANKUTTI S/O PARANGODAN,MALE,,69,WON,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,ALLIANCE - MCA,TANG KING CHING,,,74,WON,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,INDEPENDENT,YAP KIM FIN,,,13,LOST,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,INDEPENDENT,ANG LOO,,,9,LOST,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,INDEPENDENT,LIEW KIT YIN,,,15,LOST,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,REJECTED BALLOT PAPERS,,,,1,,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,TOTAL BALLOTS ISSUED,,,,,,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,TOTAL ELECTORATE,,,,96,,
MAHANG LOCAL COUNCIL,SEKOLAH WARD,TURNOUT (%),,,,92,,
MAHANG LOCAL COUNCIL,PASAR WARD,ALLIANCE - UMNO,HJ. MD. YASSIN BIN IBRAHIM,MALE,,118,WON,
MAHANG LOCAL COUNCIL,PASAR WARD,ALLIANCE - MIC,VENGADASAMY S/O RENGIAH,MALE,,97,WON,
MAHANG LOCAL COUNCIL,PASAR WARD,ALLIANCE - MCA,CHONG POK HING,,,104,WON,
MAHANG LOCAL COUNCIL,PASAR WARD,INDEPENDENT,LI MIYU @ LAI MIOW SU,,,26,LOST,
MAHANG LOCAL COUNCIL,PASAR WARD,INDEPENDENT,HEE KUEN FONG,,,15,LOST,
MAHANG LOCAL COUNCIL,PASAR WARD,REJECTED BALLOT PAPERS,,,,3,,
MAHANG LOCAL COUNCIL,PASAR WARD,TOTAL BALLOTS ISSUED,,,,,,
MAHANG LOCAL COUNCIL,PASAR WARD,TOTAL ELECTORATE,,,,132,,
MAHANG LOCAL COUNCIL,PASAR WARD,TURNOUT (%),,,,95,,
MAHANG LOCAL COUNCIL,MESJID WARD,ALLIANCE - UMNO,MD. DESA BIN MD. SAMAN,MALE,,49,WON,
MAHANG LOCAL COUNCIL,MESJID WARD,ALLIANCE - MCA,HEE YAU YONG,,,47,WON,
MAHANG LOCAL COUNCIL,MESJID WARD,ALLIANCE - MCA,LO PIN SEE,,,72,WON,
MAHANG LOCAL COUNCIL,MESJID WARD,INDEPENDENT,LAI MIYAU CHEW @ AH KAU,,,41,LOST,
MAHANG LOCAL COUNCIL,MESJID WARD,INDEPENDENT,LONG BIN IDRIS,MALE,,36,LOST,
MAHANG LOCAL COUNCIL,MESJID WARD,REJECTED BALLOT PAPERS,,,,4,,
MAHANG LOCAL COUNCIL,MESJID WARD,TOTAL BALLOTS ISSUED,,,,,,
