LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
BUKIT TINGGI LOCAL COUNCIL,BUKIT TINGGI SELATAN WARD,SF,KAM KARP TOM,,,42,LOST,
BUKIT TINGGI LOCAL COUNCIL,BUKIT TINGGI SELATAN WARD,SF,WAI FONG CHOON,,,39,LOST,
BUKIT TINGGI LOCAL COUNCIL,BUKIT TINGGI SELATAN WARD,REJECTED BALLOT PAPERS,,,,2,,
BUKIT TINGGI LOCAL COUNCIL,BUKIT TINGGI SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT TINGGI LOCAL COUNCIL,BUKIT TINGGI SELATAN WARD,TOTAL ELECTORATE,,,,131,,
BUKIT TINGGI LOCAL COUNCIL,BUKIT TINGGI SELATAN WARD,TURNOUT (%),,,,91.6,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,INDEPENDENT,LEE SUI KAM,,,52,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,INDEPENDENT,CHAN AH SUI,,,46,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,INDEPENDENT,LOKE HIAN THIAM,,,51,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,ALLIANCE - MCA,LAM SU FUN,,,42,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,ALLIANCE - MCA,SOO MEE CHEONG,,,42,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,ALLIANCE - MCA,LOKE SEE,,,38,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,REJECTED BALLOT PAPERS,,,,1,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,TOTAL ELECTORATE,,,,93,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA UTARA WARD,TURNOUT (%),,,,98.9,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,INDEPENDENT,LOOI WING FATT,,,45,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,SF,THAM CHOON FOOK,,,40,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,SF,CHONG HOY TONG,,,38,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,ALLIANCE - MCA,CHAN NAM KWONG,,,73,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,ALLIANCE - MCA,CHAN TAN CHUEN,,,69,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,ALLIANCE - MCA,CHAN KAI CHEW,,,62,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,REJECTED BALLOT PAPERS,,,,1,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,TOTAL ELECTORATE,,,,117,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA TENGAH WARD,TURNOUT (%),,,,96.6,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,ALLIANCE - MCA,CHAN CHING CHOW,,,72,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,ALLIANCE - MCA,CHAN HON NAM,,,45,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,ALLIANCE - MCA,LOW CHWI KAO,,,47,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,SF,CHEW YEW MUN,,,37,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,SF,CHAN TAI WENG,,,42,LOST,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,INDEPENDENT,CHUI WAN CHEONG,,,48,WON,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,REJECTED BALLOT PAPERS,,,,1,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,TOTAL ELECTORATE,,,,122,,
SUNGEI DUA LOCAL COUNCIL,SUNGEI DUA SELATAN WARD,TURNOUT (%),,,,88.5,,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,SF,CHAI AH SENG,,,164,LOST,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,SF,LEE NYOK,,,165,LOST,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,SF,WONG AH KUM,,,145,LOST,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,SF,LEONG PAK,,,144,LOST,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,SF,CHONG HOW KAI,,,146,LOST,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,SF,YONG MAN SENG,,,147,LOST,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,INDEPENDENT,LEONG AH NAM,,,228,LOST,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,ALLIANCE - MCA,LEE YEW,,,319,WON,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,ALLIANCE - MCA,NG CHEE TAT,,,308,WON,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,ALLIANCE - UMNO,JAAFAR BIN AWANG,MALE,,303,WON,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,ALLIANCE - MCA,YIM CHEE WAH,,,296,WON,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,ALLIANCE - MCA,WONG FOOK CHOY,,,302,WON,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,ALLIANCE - MCA,LEONG SAN,,,275,WON,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,ALLIANCE - MCA,CHIN WOO CHOO,,,272,WON,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,REJECTED BALLOT PAPERS,,,,18,,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,TOTAL ELECTORATE,,,,578,,
KARAK LOCAL COUNCIL,KARAK BARAT WARD,TURNOUT (%),,,,90,,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,SF,CHUM AH KENG,,,193,LOST,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,SF,FUNG LOI,,,190,LOST,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,SF,CHAN KWANG,,,191,LOST,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,SF,LEE KAU,,,190,LOST,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,SF,LAW YAN HING,,,191,LOST,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,SF,THAM TUCK,,,191,LOST,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,SF,LAU SOOI,,,185,LOST,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,ALLIANCE - MCA,PHOON THAT,,,222,WON,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,ALLIANCE - MCA,THAM CHAN YUEN,,,221,WON,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,ALLIANCE - MCA,CHENG FAN,,,217,WON,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,ALLIANCE - MCA,KO WAI NAM,,,215,WON,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,ALLIANCE - MCA,SUW NG,,,218,WON,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,ALLIANCE - MCA,SHU CHAN TUNG,,,220,WON,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,ALLIANCE - MCA,HO NYOOK SANG,,,220,WON,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,REJECTED BALLOT PAPERS,,,,14,,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,TOTAL ELECTORATE,,,,456,,
KARAK LOCAL COUNCIL,KARAK TIMOR WARD,TURNOUT (%),,,,93.4,,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,SF,THAM YUEN SANG,,,101,WON,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,SF,LEONG SAIK YUEN,,,101,WON,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,SF,KOONG HAN KING,,,98,WON,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,SF,LEONG FOO,,,98,WON,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,SF,LAI SOO,,,98,WON,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,ALLIANCE - MCA,CHAN POOI,,,93,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,ALLIANCE - MCA,CHONG NG,,,93,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,ALLIANCE - MCA,LEE ONN,,,89,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,ALLIANCE - MCA,TAI YAU,,,87,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,ALLIANCE - MCA,TONG SING HON,,,88,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,REJECTED BALLOT PAPERS,,,,9,,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,TOTAL ELECTORATE,,,,235,,
TELEMONG LOCAL COUNCIL,TELEMONG BARAT WARD,TURNOUT (%),,,,86,,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,SF,WONG YOKE,,,84,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,SF,LEE KAI,,,83,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,SF,LEONG TAT WENG,,,85,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,SF,YAM SOON HING,,,86,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,SF,YONG WENG KEE,,,83,LOST,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,ALLIANCE - MCA,CHEW YIN KUEN,,,177,WON,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,ALLIANCE - MCA,LEE CHONG WONG,,,175,WON,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,ALLIANCE - MCA,CHEONG HON CHOONG,,,171,WON,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,ALLIANCE - MCA,NG POI KIT,,,168,WON,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,ALLIANCE - MCA,SIEW AH SENG,,,171,WON,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,REJECTED BALLOT PAPERS,,,,8,,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,TOTAL ELECTORATE,,,,318,,
TELEMONG LOCAL COUNCIL,TELEMONG TIMOR WARD,TURNOUT (%),,,,84.9,,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,SF,SOO CHOW,,,19,LOST,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,ALLIANCE - MCA,YONG NGOW,,,80,WON,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,ALLIANCE - MCA,WONG CHICK,,,78,WON,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,ALLIANCE - MCA,NGO YAP WAN,,,77,WON,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,REJECTED BALLOT PAPERS,,,,2,,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,TOTAL ELECTORATE,,,,115,,
MANCHIS LOCAL COUNCIL,MANCHIS BARAT WARD,TURNOUT (%),,,,86.1,,
MANCHIS LOCAL COUNCIL,MANCHIS TENGAH WARD,ALLIANCE - MCA,LIM SENG FAN,,,,WON,Y
MANCHIS LOCAL COUNCIL,MANCHIS TENGAH WARD,ALLIANCE - MCA,WONG NUM KWI,,,,WON,Y
MANCHIS LOCAL COUNCIL,MANCHIS TENGAH WARD,ALLIANCE - MCA,LEONG LAM,,,,WON,Y
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,ALLIANCE - MCA,YONG NAM,,,79,WON,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,ALLIANCE - MCA,HO KING CHONG,,,80,WON,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,ALLIANCE - MCA,LOW CHOY,,,81,WON,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,SF,SIOW KAN SANG,,,41,LOST,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,SF,TEY KEK HWA,,,41,LOST,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,SF,PAN LIM,,,39,LOST,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,REJECTED BALLOT PAPERS,,,,5,,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,TOTAL ELECTORATE,,,,153,,
MANCHIS LOCAL COUNCIL,MANCHIS TIMOR WARD,TURNOUT (%),,,,83.1,,
KUALA KRAU LOCAL COUNCIL,KRAU BARAT WARD,ALLIANCE - MCA,CHAN MAN YEE,,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU BARAT WARD,ALLIANCE - UMNO,MANSOR BIN DAUD,MALE,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU BARAT WARD,ALLIANCE - MCA,YAP BOON KIAN,,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU UTARA WARD,ALLIANCE - MCA,SOH YOK LEONG,,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU UTARA WARD,ALLIANCE - MCA,CHUNG SOO CHEONG,,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU UTARA WARD,ALLIANCE - UMNO,MOHD. ALI BIN MOHAMED NOH,MALE,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU SELATAN WARD,ALLIANCE - MCA,GOH KEE CHING,,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU SELATAN WARD,ALLIANCE - MCA,LEE AH HA,,,,WON,Y
KUALA KRAU LOCAL COUNCIL,KRAU SELATAN WARD,ALLIANCE - MCA,LIM YIT SAI,,,,WON,Y
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,ALLIANCE - UMNO,MOHD. TAIB BIN TAHIR,MALE,,41,WON,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,SF,ALI BIN LONG RAIRAH,MALE,,24,LOST,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,ALLIANCE - MCA,NG BUT TOH,,,43,WON,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,SF,TOO EING,,,25,LOST,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,ALLIANCE - MCA,LEE KWONG HAN,,,45,WON,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,REJECTED BALLOT PAPERS,,,,2,,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,TOTAL ELECTORATE,,,,97,,
KERDAU LOCAL COUNCIL,KERDAU BARAT WARD,TURNOUT (%),,,,72.2,,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,PMIP,HAJI SIDEK BIN HAJI SALI,MALE,,41,LOST,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,PMIP,HASSAN BIN SHAMSUDDIN,MALE,,39,LOST,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,ALLIANCE - UMNO,MOHD. ARSHAD BIN BUDIN,MALE,,48,WON,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,ALLIANCE - MCA,TEE SZU TAN,,,48,WON,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,ALLIANCE - UMNO,UYOB BIN BUDIN,MALE,,44,WON,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,PMIP,ZAKARIA BIN MI YASSIN,MALE,,37,LOST,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,REJECTED BALLOT PAPERS,,,,1,,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,TOTAL ELECTORATE,,,,107,,
KERDAU LOCAL COUNCIL,KERDAU UTARA WARD,TURNOUT (%),,,,82.2,,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,ALLIANCE - MCA,YEIW CHYE HENG,,,32,LOST,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,SF,ZAKARIA BIN YUSOP,MALE,,55,WON,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,SF,BOON CHAN,,,58,WON,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,ALLIANCE - MCA,GAN HOCK,,,32,LOST,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,SF,NEW KONG TIN,,,61,WON,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,ALLIANCE - MCA,TAN SIM HONG,,,35,LOST,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,REJECTED BALLOT PAPERS,,,,3,,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,TOTAL ELECTORATE,,,,108,,
KERDAU LOCAL COUNCIL,KERDAU SELATAN WARD,TURNOUT (%),,,,90.7,,
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG BARAT WARD,ALLIANCE - UMNO,A. HADI BIN M. AMIN,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG BARAT WARD,ALLIANCE - UMNO,M. SHAM BIN LONG,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG BARAT WARD,ALLIANCE - UMNO,A. MAJID BIN BAADA,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG UTARA WARD,ALLIANCE - UMNO,A. JALIL BIN M. ARIS,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG UTARA WARD,ALLIANCE - UMNO,M. TAIB BIN ZAYAT,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG UTARA WARD,ALLIANCE - UMNO,A. MAJID BIN M. YUSOF,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG SELATAN WARD,ALLIANCE - UMNO,OTHMAN BIN AWANG NOH,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG SELATAN WARD,ALLIANCE - UMNO,ARSHAD BIN HASAN,MALE,,,WON,Y
KAMPONG SANGGANG LOCAL COUNCIL,SANGGANG SELATAN WARD,ALLIANCE - UMNO,AWANG SUDIN BIN ALI,MALE,,,WON,Y
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,ALLIANCE - UMNO,ABDULLAH BIN HJ. BUDIN,MALE,,54,WON,
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,ALLIANCE - UMNO,MAT SHAM BIN TAM,MALE,,53,WON,
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,ALLIANCE - UMNO,JAMIN BIN A. ALI,MALE,,53,WON,
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,INDEPENDENT,CHU KAIM BEE,,,18,LOST,
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,REJECTED BALLOT PAPERS,,,,0,,
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,TOTAL ELECTORATE,,,,88,,
LANCHANG LOCAL COUNCIL,LANCHANG BARAT WARD,TURNOUT (%),,,,81.8,,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,ALLIANCE - MCA,YONG YAU SIN,,,15,LOST,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,ALLIANCE - MCA,LEW TING SING,,,16,LOST,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,ALLIANCE - MCA,LEW HIN,,,16,LOST,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,INDEPENDENT,YONG KEE CHEONG,,,32,WON,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,SF,CHONG JOON KEE,,,30,WON,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,SF,CHEK YENG KAI,,,29,WON,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,REJECTED BALLOT PAPERS,,,,1,,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,TOTAL ELECTORATE,,,,57,,
LANCHANG LOCAL COUNCIL,LANCHANG TENGAH WARD,TURNOUT (%),,,,87.7,,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,ALLIANCE - MCA,WOON HIN CHING,,,30,WON,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,ALLIANCE - MCA,LAI HO JIB,,,26,LOST,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,SF,CHAN CHEE MENG,,,22,LOST,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,SF,HONG BOON SENG,,,27,WON,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,INDEPENDENT,SAM CHIN,,,28,WON,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,ALLIANCE - MCA,LIM TONG HOW,,,25,LOST,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,REJECTED BALLOT PAPERS,,,,1,,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,TOTAL ELECTORATE,,,,67,,
LANCHANG LOCAL COUNCIL,LANCHANG TIMOR WARD,TURNOUT (%),,,,83.6,,
MENGKARAK LOCAL COUNCIL,BANDAR MENGKARAK UTARA WARD,ALLIANCE - MCA,KHOO CHOON LENG,,,,WON,Y
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK UTARA WARD,SF,TAN MIANG KENG,,,22,WON,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK UTARA WARD,ALLIANCE - MCA,NG CHON SIN,,,18,LOST,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK UTARA WARD,REJECTED BALLOT PAPERS,,,,0,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK UTARA WARD,TOTAL BALLOTS ISSUED,,,,40,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK UTARA WARD,TOTAL ELECTORATE,,,,46,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK UTARA WARD,TURNOUT (%),,,,87,,
MENGKARAK LOCAL COUNCIL,BANDAR MENGKARAK TENGAH UTARA WARD,ALLIANCE - MCA,WONG CHANG FONG,,,,WON,Y
MENGKARAK LOCAL COUNCIL,BANDAR MENGKARAK TENGAH SELATAN WARD,ALLIANCE - MCA,GOH CHWEE KAN,,,,WON,Y
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK SELATAN WARD,ALLIANCE - MCA,LAI CHIN HIAN,,,,WON,Y
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK BARAT WARD,ALLIANCE - MCA,SHU TING JAM,,,,WON,Y
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK DALAM WARD,SF,LEE HONG KIOK,,,30,WON,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK DALAM WARD,ALLIANCE - MCA,GAN CHIN KEE,,,22,LOST,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK DALAM WARD,REJECTED BALLOT PAPERS,,,,0,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK DALAM WARD,TOTAL BALLOTS ISSUED,,,,52,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK DALAM WARD,TOTAL ELECTORATE,,,,52,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK DALAM WARD,TURNOUT (%),,,,100,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK LUAR WARD,SF,SOH LAI SENG,,,22,LOST,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK LUAR WARD,ALLIANCE - MCA,LEE KEE,,,25,WON,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK LUAR WARD,REJECTED BALLOT PAPERS,,,,0,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK LUAR WARD,TOTAL BALLOTS ISSUED,,,,47,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK LUAR WARD,TOTAL ELECTORATE,,,,49,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK LUAR WARD,TURNOUT (%),,,,95.9,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK TIMOR WARD,SF,CHONG KIM TAI,,,15,LOST,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK TIMOR WARD,ALLIANCE - MCA,GAN TOK,,,18,WON,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK TIMOR WARD,REJECTED BALLOT PAPERS,,,,1,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK TIMOR WARD,TOTAL BALLOTS ISSUED,,,,34,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK TIMOR WARD,TOTAL ELECTORATE,,,,46,,
MENGKARAK LOCAL COUNCIL,KAMPONG MENGKARAK TIMOR WARD,TURNOUT (%),,,,73.9,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG BARAT WARD,ALLIANCE - MCA,CHOO WAH,,,,WON,Y
TRIANG LOCAL COUNCIL,BANDAR TRIANG UTARA WARD,SF,YAP BENG,,,22,LOST,
TRIANG LOCAL COUNCIL,BANDAR TRIANG UTARA WARD,ALLIANCE - MCA,TAN KOK PING,,,77,WON,
TRIANG LOCAL COUNCIL,BANDAR TRIANG UTARA WARD,REJECTED BALLOT PAPERS,,,,2,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG UTARA WARD,TOTAL BALLOTS ISSUED,,,,101,,
TRIANG LOCAL COUNCIL,BANDAR TRIANG UTARA WARD,TOTAL ELECTORATE,,,,120,,
